,bond,angle,torsion,nonbonded,gb_solvation,total
survivor_7627_basin_7950_candidate_1887_gencluster_1887_conf_110873_implicit_min,20.68815803527832,92.39278411865234,382.16510009765625,-571.9524555206299,-1486.8664817810059,-1563.5725519657135
survivor_7628_basin_7951_nma_bh_candidate_10737_gencluster_459_conf_577388_implicit_min_hop_003_mode01_m1.35A_implicit_min,17.492218017578125,67.20830535888672,368.3891296386719,-362.1214933395386,-1659.8654646873474,-1568.8970258533955
survivor_7629_basin_7952_nma_bh_candidate_5246_gencluster_5246_conf_111165_implicit_min_hop_003_mode02_m0.75A_implicit_min,19.662796020507812,71.99373626708984,370.53143310546875,-430.7297291755676,-1590.8293018341064,-1559.3710820227861
survivor_762_basin_786_nma_bh_candidate_5822_gencluster_315_conf_233444_implicit_min_hop_002_mode02_m0.75A_implicit_min,19.076400756835938,79.48663330078125,378.21417236328125,-424.262264251709,-1627.7222347259521,-1575.2073546350002
survivor_7630_basin_7953_candidate_5918_gencluster_429_conf_703161_implicit_min,17.502702713012695,67.33859252929688,357.6401062011719,-487.94739627838135,-1570.2099041938782,-1615.676024198532
survivor_7631_basin_7954_nma_bh_candidate_9030_gencluster_4122_conf_428881_implicit_min_hop_003_mode01_m0.75A_implicit_min,15.893502235412598,61.49286651611328,386.06109619140625,-551.8901538848877,-1504.0571421384811,-1592.5000034570694
survivor_7632_basin_7955_candidate_7340_gencluster_2240_conf_312745_implicit_min,16.72645378112793,67.7039794921875,374.96087646484375,-486.31253719329834,-1530.9567070007324,-1557.8770986795425
survivor_7633_basin_7956_nma_bh_candidate_7630_gencluster_2587_conf_369811_implicit_min_hop_002_mode02_p1.35A_implicit_min,18.369356155395508,76.65737915039062,348.12530517578125,-471.2570433616638,-1552.0240755081177,-1580.1287509202957
survivor_7634_basin_7957_candidate_9601_gencluster_4726_conf_598164_implicit_min,16.64859962463379,64.94349670410156,369.89404296875,-567.0560512542725,-1511.5991487503052,-1627.16895955801
survivor_7635_basin_7958_candidate_2977_gencluster_2977_conf_132655_implicit_min,18.15230941772461,67.69874572753906,365.3388671875,-459.26026153564453,-1591.145131111145,-1599.2157460451126
survivor_7636_basin_7959_candidate_4947_gencluster_4947_conf_722213_implicit_min,17.114543914794922,62.362335205078125,355.910888671875,-456.01517391204834,-1574.3647804260254,-1594.9922578334808
survivor_7637_basin_7960_candidate_3775_gencluster_3775_conf_334891_implicit_min,17.5106258392334,67.19830322265625,358.7738342285156,-502.4983787536621,-1533.2266936302185,-1592.242431819439
survivor_7638_basin_7961_candidate_5161_gencluster_5161_conf_041557_implicit_min,16.101964950561523,70.98155975341797,376.2630615234375,-619.0420045852661,-1497.084701538086,-1652.780182003975
survivor_7639_basin_7962_nma_bh_candidate_6629_gencluster_1288_conf_694135_implicit_min_hop_003_mode02_m0.75A_implicit_min,16.818037033081055,71.06678771972656,372.71380615234375,-378.7539825439453,-1669.5725135803223,-1587.7279914915562
survivor_763_basin_787_nma_bh_candidate_11726_gencluster_2035_conf_434252_implicit_min_hop_002_mode02_m1.35A_implicit_min,16.05206871032715,60.60706329345703,358.0368347167969,-367.17905616760254,-1655.5733709335327,-1588.0560076832771
survivor_7640_basin_7963_candidate_9540_gencluster_4663_conf_574726_implicit_min,17.92255973815918,57.896217346191406,375.9510192871094,-479.7927494049072,-1565.8759093284607,-1593.898723244667
survivor_7641_basin_7964_candidate_4529_gencluster_4529_conf_008064_implicit_min,18.51136016845703,58.53565216064453,357.02789306640625,-531.8512496948242,-1516.6264762878418,-1614.4024770259857
survivor_7642_basin_7965_candidate_6808_gencluster_1530_conf_367612_implicit_min,17.390653610229492,69.05422973632812,373.0633544921875,-543.3352241516113,-1496.0691051483154,-1579.897168636322
survivor_7643_basin_7966_candidate_3439_gencluster_3439_conf_014710_implicit_min,18.34368896484375,69.7646484375,353.0856628417969,-395.4236583709717,-1652.5894937515259,-1606.8189461231232
survivor_7644_basin_7967_nma_bh_candidate_984_gencluster_984_conf_622510_implicit_min_hop_002_mode01_p1.35A_implicit_min,17.991416931152344,66.98191833496094,361.00537109375,-292.46840953826904,-1710.7541375160217,-1557.2439278662205
survivor_7645_basin_7968_nma_bh_candidate_852_gencluster_852_conf_501860_implicit_min_hop_003_mode01_m1.35A_implicit_min,18.017574310302734,65.03199768066406,364.962890625,-453.192533493042,-1592.2645320892334,-1597.4445813298225
survivor_7646_basin_7969_candidate_6864_gencluster_1604_conf_588859_implicit_min,18.143945693969727,81.89958190917969,395.3025207519531,-349.4914207458496,-1697.0669527053833,-1551.2117338180542
survivor_7647_basin_7970_candidate_5149_gencluster_5149_conf_085988_implicit_min,17.033302307128906,72.4570541381836,391.46612548828125,-695.7263288497925,-1429.030475616455,-1643.8003070354462
survivor_7648_basin_7971_candidate_6941_gencluster_1713_conf_123750_implicit_min,18.03506851196289,68.64576721191406,367.85186767578125,-230.5876088142395,-1801.5876269340515,-1577.6424833983183
survivor_7649_basin_7972_candidate_1973_gencluster_1973_conf_413455_implicit_min,23.527748107910156,82.79287719726562,387.8207092285156,-487.44158411026,-1572.5648622512817,-1565.8652634620667
survivor_764_basin_788_candidate_9840_gencluster_4975_conf_161005_implicit_min,15.901692390441895,57.80290603637695,375.204833984375,-452.24212169647217,-1585.7538075447083,-1589.086577937007
survivor_7650_basin_7973_nma_bh_candidate_5822_gencluster_315_conf_233444_implicit_min_hop_000_mode02_m1.35A_implicit_min,18.161624908447266,76.49124145507812,378.4730529785156,-458.23999977111816,-1593.8854160308838,-1578.999220609665
survivor_7651_basin_7974_candidate_5488_gencluster_5488_conf_060950_implicit_min,19.66963768005371,88.41439819335938,365.503662109375,-496.5788164138794,-1565.7199325561523,-1588.7104287445545
survivor_7652_basin_7975_candidate_2981_gencluster_2981_conf_119588_implicit_min,17.064464569091797,67.37152099609375,360.69805908203125,-568.5927028656006,-1504.8711071014404,-1628.3296780586243
survivor_7653_basin_7976_candidate_5894_gencluster_403_conf_486844_implicit_min,18.217174530029297,70.87081146240234,369.86224365234375,-471.9356756210327,-1559.5072107315063,-1572.4932784438133
survivor_7654_basin_7977_candidate_9088_gencluster_4183_conf_506814_implicit_min,16.862140655517578,60.38053894042969,394.70098876953125,-440.86526679992676,-1617.841088294983,-1586.7627804279327
survivor_7655_basin_7978_candidate_9338_gencluster_4450_conf_735762_implicit_min,17.766916275024414,57.511863708496094,372.63995361328125,-484.7195773124695,-1571.5266122817993,-1608.3270609080791
survivor_7656_basin_7979_candidate_3011_gencluster_3011_conf_099108_implicit_min,18.255701065063477,66.45779418945312,394.7608642578125,-415.963662147522,-1611.3176970481873,-1547.807091653347
survivor_7657_basin_7980_candidate_6875_gencluster_1621_conf_288999_implicit_min,16.19927978515625,65.88343811035156,376.846923828125,-585.644585609436,-1458.1975049972534,-1584.9126017093658
survivor_7658_basin_7981_candidate_5709_gencluster_189_conf_026365_implicit_min,18.35484504699707,69.4666748046875,380.81787109375,-330.79536056518555,-1726.6473894119263,-1588.8034735918045
survivor_7659_basin_7982_candidate_7390_gencluster_2298_conf_454233_implicit_min,19.180158615112305,79.35041809082031,372.9230041503906,-525.4203653335571,-1553.2224125862122,-1607.1892259120941
survivor_765_basin_789_candidate_026_gencluster_026_conf_032887_implicit_min,16.558469772338867,63.2990608215332,352.18414306640625,-363.3604431152344,-1663.2932224273682,-1594.6125699281693
survivor_7660_basin_7983_candidate_2286_gencluster_2286_conf_009043_implicit_min,15.982952117919922,57.927589416503906,374.1626892089844,-463.10461044311523,-1549.810438632965,-1564.8409279584885
survivor_7661_basin_7984_candidate_4168_gencluster_4168_conf_003624_implicit_min,17.487062454223633,64.63174438476562,352.0936279296875,-353.93927240371704,-1683.369906425476,-1603.09693223238
survivor_7662_basin_7985_nma_bh_candidate_10627_gencluster_317_conf_726938_implicit_min_hop_003_mode01_m1.35A_implicit_min,18.454822540283203,62.31761932373047,391.09661865234375,-298.2774467468262,-1733.8931350708008,-1560.3014736175537
survivor_7663_basin_7986_nma_bh_candidate_7330_gencluster_2228_conf_122863_implicit_min_hop_003_mode01_p0.75A_implicit_min,19.468156814575195,80.18278503417969,374.64715576171875,-584.7446608543396,-1505.8603692054749,-1616.307218492031
survivor_7664_basin_7987_candidate_11230_gencluster_1144_conf_106437_implicit_min,17.885025024414062,73.59003448486328,373.64202880859375,-444.0508270263672,-1603.573239326477,-1582.5064898133278
survivor_7665_basin_7988_nma_bh_candidate_9161_gencluster_4262_conf_240580_implicit_min_hop_003_mode02_p1.35A_implicit_min,17.860393524169922,72.76959228515625,358.9483337402344,-396.5342903137207,-1642.4147448539734,-1589.37062266469
survivor_7666_basin_7989_candidate_10305_gencluster_5462_conf_351443_implicit_min,19.192413330078125,79.38031768798828,391.83831787109375,-413.0807571411133,-1680.7810020446777,-1603.4512243270874
survivor_7667_basin_7990_candidate_6421_gencluster_1017_conf_540414_implicit_min,16.90902328491211,69.00010681152344,369.9730224609375,-673.3544921875,-1382.2855014801025,-1599.7579221725464
survivor_7668_basin_7992_nma_bh_candidate_1432_gencluster_1432_conf_488277_implicit_min_hop_003_mode02_p0.75A_implicit_min,21.20427894592285,89.02540588378906,374.2269287109375,-500.67632389068604,-1577.421287536621,-1593.6406657844782
survivor_7669_basin_7993_candidate_838_gencluster_838_conf_454591_implicit_min,17.5362606048584,66.62030792236328,374.83294677734375,-692.8196516036987,-1363.7132396697998,-1597.5437779426575
survivor_766_basin_790_nma_bh_candidate_5043_gencluster_5043_conf_097671_implicit_min_hop_000_mode01_p0.75A_implicit_min,18.252643585205078,68.5738754272461,367.15594482421875,-547.2229633331299,-1491.7531480789185,-1584.9932876229286
survivor_7670_basin_7994_candidate_2815_gencluster_2815_conf_007066_implicit_min,17.252464294433594,62.857059478759766,380.0685729980469,-478.90413093566895,-1559.1889657974243,-1577.9151883125305
survivor_7671_basin_7995_candidate_8578_gencluster_3641_conf_427842_implicit_min,15.703533172607422,56.03010559082031,390.75970458984375,-393.4707226753235,-1634.570478439331,-1565.5482980161905
survivor_7672_basin_7996_candidate_1719_gencluster_1719_conf_062995_implicit_min,18.95847511291504,77.65277099609375,393.11077880859375,-582.7905807495117,-1490.4144124984741,-1583.4838683605194
survivor_7673_basin_7997_candidate_5725_gencluster_206_conf_484261_implicit_min,16.159751892089844,59.104034423828125,350.5536804199219,-405.08701610565186,-1613.1740980148315,-1592.44363707304
survivor_7674_basin_7998_candidate_6196_gencluster_749_conf_173997_implicit_min,19.123493194580078,78.24278259277344,368.7760009765625,-508.6394748687744,-1549.5535187721252,-1592.0512144565582
survivor_7675_basin_7999_candidate_10497_gencluster_148_conf_269415_implicit_min,18.247119903564453,64.11940002441406,349.44122314453125,-449.8737783432007,-1585.1363940238953,-1603.2021853923798
survivor_7676_basin_8000_nma_bh_candidate_4172_gencluster_4172_conf_009742_implicit_min_hop_003_mode01_p1.35A_implicit_min,19.7221736907959,81.18314361572266,370.6700439453125,-541.7856526374817,-1548.9639048576355,-1619.1743409186602
survivor_7677_basin_8001_candidate_10685_gencluster_396_conf_234032_implicit_min,19.680782318115234,87.54241943359375,357.1401062011719,-722.3412990570068,-1341.6547050476074,-1599.632797718048
survivor_7678_basin_8002_candidate_5592_gencluster_058_conf_427570_implicit_min,18.23845863342285,79.01130676269531,377.4066162109375,-652.6554431915283,-1414.573818206787,-1592.5732684135437
survivor_7679_basin_8004_nma_bh_candidate_7692_gencluster_2658_conf_229908_implicit_min_hop_000_mode02_m1.35A_implicit_min,18.994131088256836,84.01835632324219,383.0816650390625,-634.0055541992188,-1445.8785915374756,-1593.7900838851929
survivor_767_basin_791_nma_bh_candidate_9030_gencluster_4122_conf_428881_implicit_min_hop_000_mode02_m0.75A_implicit_min,16.699901580810547,62.9228401184082,356.611572265625,-592.5795793533325,-1442.5503959655762,-1598.8952007293701
survivor_7680_basin_8005_candidate_9373_gencluster_4487_conf_520043_implicit_min,18.82127571105957,65.28919982910156,360.3134460449219,-619.7118339538574,-1428.5610027313232,-1603.849722146988
survivor_7681_basin_8006_candidate_11897_gencluster_2298_conf_631689_implicit_min,18.584972381591797,80.22769165039062,368.51446533203125,-678.6888952255249,-1391.2819337844849,-1602.6436051130295
survivor_7682_basin_8007_nma_bh_candidate_1432_gencluster_1432_conf_488277_implicit_min_hop_003_mode01_m1.35A_implicit_min,21.1901912689209,86.92591094970703,377.9166259765625,-554.8389434814453,-1529.6156792640686,-1598.4219597280025
survivor_7683_basin_8008_nma_bh_candidate_9423_gencluster_4541_conf_121610_implicit_min_hop_001_mode02_m0.75A_implicit_min,18.21238899230957,59.02457809448242,348.89398193359375,-331.62568044662476,-1684.0434041023254,-1589.5379496663809
survivor_7684_basin_8009_explore_r02_hit_0097_conf_190381_implicit_min,20.428794860839844,87.71641540527344,371.2271423339844,-335.72149562835693,-1726.2643394470215,-1582.6138005256653
survivor_7685_basin_8011_nma_bh_candidate_7838_gencluster_2835_conf_226960_implicit_min_hop_001_mode02_m1.35A_implicit_min,17.649429321289062,73.57119750976562,370.18572998046875,-689.4015054702759,-1404.00501537323,-1632.000334650278
survivor_7686_basin_8012_candidate_3744_gencluster_3744_conf_016147_implicit_min,19.8326416015625,79.90220642089844,366.8426208496094,-408.15005588531494,-1641.309585571289,-1582.8828736245632
survivor_7687_basin_8013_candidate_1768_gencluster_1768_conf_199877_implicit_min,19.973373413085938,85.34262084960938,377.6382141113281,-512.1301245689392,-1518.6433081626892,-1547.8193389177322
survivor_7688_basin_8014_candidate_6637_gencluster_1297_conf_627427_implicit_min,18.698686599731445,84.91751098632812,370.1509094238281,-610.9870271682739,-1458.7339887619019,-1595.9540205597878
survivor_7689_basin_8015_candidate_268_gencluster_268_conf_111915_implicit_min,18.757932662963867,70.13621520996094,347.32611083984375,-393.1295642852783,-1620.8876552581787,-1577.796105325222
survivor_768_basin_792_nma_bh_candidate_539_gencluster_539_conf_031552_implicit_min_hop_002_mode02_m0.75A_implicit_min,18.997528076171875,77.72621154785156,363.591796875,-492.34815406799316,-1574.1007461547852,-1606.1337571144104
survivor_7690_basin_8016_nma_bh_candidate_11299_gencluster_1268_conf_240474_implicit_min_hop_001_mode01_m0.75A_implicit_min,18.839576721191406,75.86094665527344,370.19403076171875,-364.5171642303467,-1682.6107206344604,-1582.2327754497528
survivor_7691_basin_8018_candidate_3336_gencluster_3336_conf_070225_implicit_min,17.20323371887207,72.33186340332031,382.13446044921875,-382.486047744751,-1632.8067626953125,-1543.6230614185333
survivor_7692_basin_8019_candidate_6437_gencluster_1038_conf_099586_implicit_min,23.13164520263672,100.67959594726562,356.2449951171875,-432.6789503097534,-1621.993721961975,-1574.616422712803
survivor_7693_basin_8020_candidate_11383_gencluster_1426_conf_251470_implicit_min,17.942495346069336,66.69833374023438,358.2843017578125,-593.6747303009033,-1449.327826499939,-1600.076720714569
survivor_7694_basin_8021_candidate_1823_gencluster_1823_conf_047800_implicit_min,19.937028884887695,82.18597412109375,369.25213623046875,-449.34992694854736,-1610.6934223175049,-1588.667610168457
survivor_7695_basin_8022_candidate_6645_gencluster_1307_conf_144387_implicit_min,20.07829475402832,78.96940612792969,363.4458923339844,-487.2577199935913,-1579.1583442687988,-1603.92329454422
survivor_7696_basin_8023_candidate_3251_gencluster_3251_conf_209599_implicit_min,19.717273712158203,80.20136260986328,360.9603576660156,-750.2499947547913,-1349.2079458236694,-1638.5790642499924
survivor_7697_basin_8024_candidate_1048_gencluster_1048_conf_260276_implicit_min,16.641679763793945,65.57492065429688,356.4020080566406,-488.0372953414917,-1561.1183824539185,-1610.537279367447
survivor_7698_basin_8025_candidate_10246_gencluster_5400_conf_130248_implicit_min,17.640363693237305,68.59110260009766,377.4434814453125,-729.9595375061035,-1326.5459442138672,-1592.830391407013
survivor_7699_basin_8026_candidate_9734_gencluster_4865_conf_442137_implicit_min,17.02235984802246,59.620765686035156,370.0699768066406,-450.798876285553,-1561.3185510635376,-1565.404970496893
survivor_769_basin_793_candidate_9567_gencluster_4691_conf_327902_implicit_min,16.99026870727539,63.037113189697266,363.0362243652344,-528.6733684539795,-1521.8899879455566,-1607.4991974830627
survivor_7700_basin_8027_nma_bh_candidate_8404_gencluster_3459_conf_618888_implicit_min_hop_003_mode01_m1.35A_implicit_min,17.613672256469727,65.48882293701172,358.6626892089844,-414.0689835548401,-1619.1700057983398,-1591.4740760922432
survivor_7701_basin_8028_bh_explore_r01_hit_0078_conf_040524_implicit_min_hop_002,20.093881607055664,80.60124206542969,365.28778076171875,-688.4430999755859,-1353.8454389572144,-1576.3055510520935
survivor_7702_basin_8029_candidate_4441_gencluster_4441_conf_039880_implicit_min,17.92775535583496,76.45498657226562,348.1018981933594,-523.7885398864746,-1513.7190141677856,-1595.022771269083
survivor_7703_basin_8030_candidate_7161_gencluster_2010_conf_361313_implicit_min,22.370792388916016,92.38810729980469,361.18310546875,-301.63719177246094,-1724.6595878601074,-1550.3547020554543
survivor_7704_basin_8031_candidate_8381_gencluster_3434_conf_362749_implicit_min,17.791019439697266,77.61070251464844,363.72357177734375,-589.5595741271973,-1491.9745502471924,-1622.409015238285
survivor_7705_basin_8032_candidate_7909_gencluster_2913_conf_136960_implicit_min,15.84206485748291,66.87861633300781,371.90570068359375,-674.4325761795044,-1357.2745962142944,-1577.0801029205322
survivor_7706_basin_8033_candidate_507_gencluster_507_conf_081393_implicit_min,17.341312408447266,70.85408020019531,358.9310607910156,-442.54004859924316,-1590.988579750061,-1586.4021446704865
survivor_7707_basin_8034_candidate_7356_gencluster_2259_conf_662498_implicit_min,19.240787506103516,80.24880981445312,373.0185546875,-485.4649090766907,-1568.997863292694,-1581.9550437033176
survivor_7708_basin_8035_candidate_8120_gencluster_3151_conf_189043_implicit_min,19.216968536376953,73.83708190917969,385.37188720703125,-413.372097492218,-1618.7422223091125,-1553.6886894106865
survivor_7709_basin_8036_candidate_10579_gencluster_252_conf_600762_implicit_min,18.158554077148438,68.20455932617188,379.1189270019531,-557.2733287811279,-1504.9702529907227,-1596.761388540268
survivor_770_basin_794_candidate_11245_gencluster_1168_conf_723176_implicit_min,19.318805694580078,84.81986236572266,389.6529846191406,-319.38142013549805,-1736.7711491584778,-1562.3610892295837
survivor_7710_basin_8037_nma_bh_candidate_822_gencluster_822_conf_155610_implicit_min_hop_000_mode01_m1.35A_implicit_min,19.43252182006836,79.0523910522461,381.68389892578125,-559.4902744293213,-1527.4287176132202,-1606.7492184638977
survivor_7711_basin_8038_candidate_8938_gencluster_4027_conf_576870_implicit_min,16.962120056152344,70.43672943115234,399.08642578125,-670.5940580368042,-1419.3377380371094,-1603.446782618761
survivor_7712_basin_8039_nma_bh_candidate_4196_gencluster_4196_conf_144630_implicit_min_hop_002_mode02_p0.75A_implicit_min,17.9576473236084,71.06053161621094,367.17425537109375,-394.7107963562012,-1644.8425698280334,-1583.3605307340622
survivor_7713_basin_8040_nma_bh_candidate_4177_gencluster_4177_conf_036368_implicit_min_hop_002_mode01_p1.35A_implicit_min,18.4875431060791,75.00836181640625,369.1495666503906,-442.76388120651245,-1600.7959518432617,-1580.9149036109447
survivor_7714_basin_8041_candidate_1180_gencluster_1180_conf_195986_implicit_min,17.250247955322266,66.74895477294922,372.3935241699219,-276.72278881073,-1735.4448833465576,-1555.7746877372265
survivor_7715_basin_8043_candidate_2776_gencluster_2776_conf_068637_implicit_min,19.925477981567383,73.48126220703125,406.63616943359375,-400.43749618530273,-1653.9409646987915,-1554.3359428346157
survivor_7716_basin_8044_candidate_4411_gencluster_4411_conf_538137_implicit_min,20.460439682006836,70.68359375,352.0050048828125,-457.333948135376,-1566.0184755325317,-1580.2033922970295
survivor_7717_basin_8045_candidate_1614_gencluster_1614_conf_041367_implicit_min,16.918684005737305,61.376461029052734,373.87109375,-214.2218942642212,-1838.7935371398926,-1600.8491725027561
survivor_7718_basin_8046_candidate_3240_gencluster_3240_conf_024314_implicit_min,19.411006927490234,78.38446044921875,366.1438293457031,-441.85981464385986,-1613.8818821907043,-1591.8021317124367
survivor_7719_basin_8047_explore_r03_hit_0019_conf_116212_implicit_min,19.694625854492188,82.95417785644531,367.3623352050781,-640.620662689209,-1425.2208652496338,-1595.8303482532501
survivor_771_basin_795_candidate_8777_gencluster_3858_conf_690976_implicit_min,19.656278610229492,84.16813659667969,347.6163330078125,-593.885027885437,-1428.1647157669067,-1570.6097449064255
survivor_7720_basin_8048_nma_bh_candidate_11189_gencluster_1082_conf_220085_implicit_min_hop_003_mode02_p0.75A_implicit_min,19.271135330200195,77.33197021484375,355.0595703125,-497.42019748687744,-1528.670181274414,-1574.4280110299587
survivor_7721_basin_8049_nma_bh_candidate_842_gencluster_842_conf_179409_implicit_min_hop_000_mode01_m0.75A_implicit_min,16.656017303466797,54.788516998291016,379.4125061035156,-437.2756567001343,-1608.9882583618164,-1595.4075187146664
survivor_7722_basin_8050_candidate_1861_gencluster_1861_conf_002429_implicit_min,20.21455955505371,74.82514953613281,374.7471923828125,-354.60518407821655,-1684.853196144104,-1569.6721794903278
survivor_7723_basin_8051_candidate_7325_gencluster_2222_conf_562931_implicit_min,19.906095504760742,73.50314331054688,391.10491943359375,-321.1521883010864,-1668.8716487884521,-1505.5098423063755
survivor_7724_basin_8052_candidate_4637_gencluster_4637_conf_043713_implicit_min,15.778043746948242,59.87533187866211,367.2503967285156,-464.9951515197754,-1554.7847394943237,-1576.8764936327934
survivor_7725_basin_8053_candidate_2274_gencluster_2274_conf_384264_implicit_min,21.33032989501953,87.52139282226562,363.29119873046875,-517.5177292823792,-1543.377043247223,-1588.7522556781769
survivor_7726_basin_8054_nma_bh_candidate_9506_gencluster_4628_conf_481718_implicit_min_hop_001_mode01_m1.35A_implicit_min,18.644577026367188,80.82727813720703,386.3902282714844,-668.1492834091187,-1452.5375380516052,-1634.8255375027657
survivor_7727_basin_8055_candidate_9600_gencluster_4725_conf_513324_implicit_min,17.964900970458984,68.67169189453125,360.55841064453125,-399.68936347961426,-1633.5551862716675,-1586.0498784780502
survivor_7728_basin_8056_candidate_8464_gencluster_3524_conf_571479_implicit_min,18.360370635986328,68.03233337402344,359.731201171875,-328.3530969619751,-1695.151032924652,-1577.380737543106
survivor_7729_basin_8057_candidate_7945_gencluster_2954_conf_778776_implicit_min,16.753826141357422,67.27767944335938,379.509521484375,-713.2167625427246,-1357.988408088684,-1607.6635667085648
survivor_772_basin_796_candidate_10503_gencluster_157_conf_719169_implicit_min,18.5267276763916,66.9041976928711,356.47833251953125,-510.8472957611084,-1551.832290649414,-1620.770401775837
survivor_7730_basin_8058_candidate_2747_gencluster_2747_conf_017597_implicit_min,16.294340133666992,63.428955078125,386.32269287109375,-437.82172203063965,-1610.2716255187988,-1582.0482897758484
survivor_7731_basin_8059_nma_bh_candidate_6629_gencluster_1288_conf_694135_implicit_min_hop_001_mode01_p1.35A_implicit_min,18.11391830444336,97.3008041381836,386.8414306640625,-355.89809226989746,-1697.986538887024,-1551.6286178529263
survivor_7732_basin_8060_candidate_2565_gencluster_2565_conf_009905_implicit_min,18.960546493530273,68.86610412597656,365.0493469238281,-417.3845386505127,-1611.8272104263306,-1576.335992217064
survivor_7733_basin_8061_candidate_10010_gencluster_5154_conf_049503_implicit_min,16.85289764404297,64.8123550415039,357.95001220703125,-299.3416681289673,-1742.2296891212463,-1601.956131130457
survivor_7734_basin_8062_nma_bh_candidate_6283_gencluster_848_conf_362944_implicit_min_hop_002_mode02_p0.75A_implicit_min,18.643306732177734,73.13514709472656,373.48193359375,-754.3352699279785,-1330.0085430145264,-1619.0832705497742
survivor_7735_basin_8063_candidate_4105_gencluster_4105_conf_068387_implicit_min,17.801767349243164,68.44827270507812,364.595458984375,-371.8335304260254,-1649.889558315277,-1570.8770420849323
survivor_7736_basin_8064_candidate_8153_gencluster_3186_conf_393290_implicit_min,18.727331161499023,74.69451904296875,374.37646484375,-387.92872619628906,-1641.9867324829102,-1562.116491317749
survivor_7737_basin_8065_candidate_5813_gencluster_305_conf_579299_implicit_min,17.326723098754883,71.81843566894531,381.2403564453125,-542.9397344589233,-1479.319574356079,-1551.8738424181938
survivor_7738_basin_8066_candidate_9398_gencluster_4514_conf_253690_implicit_min,18.58841323852539,77.60724639892578,367.8119812011719,-595.9187955856323,-1482.7041091918945,-1614.6154049634933
survivor_7739_basin_8067_candidate_7457_gencluster_2382_conf_100107_implicit_min,19.82123565673828,83.00709533691406,347.50323486328125,-424.1037230491638,-1618.4196882247925,-1592.1911715865135
survivor_773_basin_797_candidate_7688_gencluster_2653_conf_099241_implicit_min,16.125347137451172,60.39186477661133,359.38824462890625,-425.87540197372437,-1596.9431924819946,-1586.912965029478
survivor_7740_basin_8068_candidate_11279_gencluster_1233_conf_338425_implicit_min,17.942270278930664,62.364322662353516,388.60516357421875,-496.71352195739746,-1552.1158123016357,-1579.9178172945976
survivor_7741_basin_8069_nma_bh_candidate_2543_gencluster_2543_conf_085405_implicit_min_hop_003_mode01_p0.75A_implicit_min,19.615833282470703,77.32381439208984,381.9566650390625,-629.357292175293,-1411.101923942566,-1561.562667965889
survivor_7742_basin_8070_candidate_9268_gencluster_4377_conf_428371_implicit_min,17.358806610107422,65.71158599853516,355.94085693359375,-415.0932102203369,-1600.178557395935,-1576.2604675292969
survivor_7743_basin_8071_nma_bh_candidate_7507_gencluster_2443_conf_155237_implicit_min_hop_002_mode02_p0.75A_implicit_min,19.15216636657715,79.55789184570312,355.7373046875,-457.22655487060547,-1556.2384185791016,-1559.017469882965
survivor_7744_basin_8072_bh_explore_r01_hit_0051_conf_181891_implicit_min_hop_003,16.167612075805664,63.910640716552734,352.16619873046875,-206.93553829193115,-1846.1814074516296,-1620.8727300167084
survivor_7745_basin_8073_nma_bh_candidate_11739_gencluster_2053_conf_407376_implicit_min_hop_003_mode01_p0.75A_implicit_min,18.793991088867188,76.7293701171875,369.1685791015625,-480.29277420043945,-1605.459662437439,-1621.06094288826
survivor_7746_basin_8074_candidate_6885_gencluster_1635_conf_139890_implicit_min,18.911785125732422,69.02293395996094,378.52447509765625,-317.52952241897583,-1738.5664596557617,-1589.6364462971687
survivor_7747_basin_8075_candidate_9564_gencluster_4688_conf_242133_implicit_min,17.48871421813965,69.88665771484375,356.47216796875,-505.4057140350342,-1516.6858749389648,-1578.2441325187683
survivor_7748_basin_8076_candidate_4429_gencluster_4429_conf_046335_implicit_min,17.87148094177246,63.30486297607422,358.5142822265625,-499.6858968734741,-1525.1086130142212,-1585.1046345829964
survivor_7749_basin_8077_candidate_319_gencluster_319_conf_055621_implicit_min,20.07964515686035,87.1274642944336,375.2598876953125,-473.7208480834961,-1571.1415824890137,-1562.3961423635483
survivor_774_basin_798_candidate_9250_gencluster_4357_conf_524616_implicit_min,16.82879066467285,70.7823486328125,383.38531494140625,-596.5310144424438,-1440.6015720367432,-1566.135789990425
survivor_7750_basin_8078_candidate_10412_gencluster_046_conf_388685_implicit_min,17.348583221435547,65.9951400756836,362.5006408691406,-552.2555451393127,-1505.5555124282837,-1611.9662839621305
survivor_7751_basin_8079_candidate_4988_gencluster_4988_conf_019526_implicit_min,15.578388214111328,57.494056701660156,368.0731201171875,-39.476295471191406,-1994.6450786590576,-1592.975507646799
survivor_7752_basin_8080_explore_r03_hit_0041_conf_089358_implicit_min,18.00687026977539,71.23055267333984,383.43072509765625,-769.2863731384277,-1287.8871793746948,-1584.504511833191
survivor_7753_basin_8081_nma_bh_candidate_4054_gencluster_4054_conf_567848_implicit_min_hop_000_mode02_p1.35A_implicit_min,18.816146850585938,64.89352416992188,370.7132568359375,-600.9748611450195,-1476.43111038208,-1622.983347415924
survivor_7754_basin_8083_bh_explore_r03_hit_0010_conf_152166_implicit_min_hop_003,21.137123107910156,88.35449981689453,364.4578552246094,-372.80508041381836,-1653.2433557510376,-1552.0998553037643
