cv,family,mean,std,skew,exkurt,min,p05,median,p95,max,IQR,span_p05_95,span_p01_99,entropy,eff_states,BC,nw_k1200,nw_k250
c_sch_s3_r010_b3,contact,0.2713097900093112,0.13690375309551878,0.4510775457099786,-0.17693497541136827,0.0076400856487452,0.06912818923592562,0.25934043526649475,0.5119238793849945,0.7557935118675232,0.1962580904364586,0.4427956901490689,0.5921241947636009,0.8915747082078902,14.453247469219617,0.4256094838710721,17,8
c_sch_s2_r010_b1.5,contact,0.34101234032266636,0.11621959672874324,0.38647965685494373,-0.18631313640808767,0.1018034145236015,0.16301422938704485,0.33262391388416285,0.5409588932991027,0.7479183673858643,0.1661499068140983,0.3779446639120579,0.509457689076662,0.8915241115615252,14.45105689861548,0.40782796723038656,15,6
c_sca_s3_r08_b3,contact,0.1421466682605897,0.08439082775801825,0.5258125478433676,-0.10910642809374371,0.0002747218240983,0.01969361109659074,0.1351917162537574,0.29462953954935067,0.4472783207893371,0.12274268455803403,0.27493592845275994,0.35739055773243306,0.8910439250887305,14.430283851811758,0.44085378362557437,10,4
c_sca_s3_r08_b6,contact,0.14012525826690828,0.08474046949491248,0.5355576819543159,-0.09487419364711469,1.9921944840461947e-05,0.01666827294975517,0.1330659240484237,0.2936552330851554,0.4487925469875335,0.1228131912648678,0.27698696013540025,0.3568992494791747,0.8892885661907849,14.354600142267646,0.4422521607507264,10,4
c_sch_s2_r010_b3,contact,0.33747347999118305,0.12009242980310084,0.40891018032172205,-0.16035657952903826,0.0948336347937583,0.15599201470613475,0.3271711021661758,0.5424247622489929,0.7651101350784302,0.17174794152379036,0.38643274754285817,0.5306440542638302,0.8877132149848538,14.287015642951696,0.41037882523983166,15,7
c_sch_s2_r010_b6,contact,0.3366266666746079,0.12132741228835373,0.41248978938307646,-0.15674817461935575,0.0934321135282516,0.1543771296739578,0.32644556462764734,0.5436137557029723,0.7706462740898132,0.17490762472152707,0.38923662602901454,0.5356845346838235,0.8875415917765966,14.279672044933335,0.41089131326842965,16,7
turn3537_mean_ca,geometry,7.775595751147585,0.894265592885734,-0.018073747008643427,-0.12293560978377283,5.235928535461426,6.329187750816345,7.78041410446167,9.328872060775758,10.36221694946289,1.2264304161071777,2.999684309959413,4.2361753988265995,0.8875106015554187,14.27834640448222,0.34713789054683997,126,57
c_ca_s2_r06_b1.5,contact,0.17962375979889467,0.0659109377121487,0.4063186447095405,-0.38501361254606037,0.0505931042134761,0.08165040761232376,0.17534410953521723,0.29572020918130876,0.4178408682346344,0.09520883858203888,0.214069801568985,0.2716607394814491,0.8832154605624313,14.095802523681355,0.4447669298649254,8,3
c_ca_s2_r06_b3,contact,0.16843085737265456,0.07445812682791106,0.4354157880415731,-0.29301165867596524,0.0211628656834363,0.0579129511490464,0.1639617457985878,0.2998246848583221,0.4415236115455627,0.10690404474735259,0.24191173370927568,0.31290209900587795,0.8813146370844898,14.015764074518954,0.4387086714503917,9,4
c_ca_s2_r06_b6,contact,0.1725938188098844,0.08239557182574272,0.3933746095449371,-0.314604388289085,0.0035376986488699,0.05035817977041005,0.16850773990154266,0.3199069857597351,0.4684307277202606,0.12008693441748619,0.269548805989325,0.34764924008399245,0.8811546742875744,14.009049249318158,0.42927719468071557,10,4
c_sca_s2_r08_b1.5,contact,0.1982925674296575,0.07263649214698424,0.4038819229633187,-0.1271120471379863,0.0478334315121173,0.08953676931560034,0.19349007308483118,0.32370361983776086,0.4642044305801391,0.10124170780181885,0.23416685052216052,0.32229814231395715,0.8795243343744479,13.940795000366343,0.4042172264691005,9,4
c_heavy_s4_r06_b1.5,contact,0.057108946332521185,0.04476053460258476,0.8104752471638023,0.06709312393480804,2.168961327697616e-05,0.001711883500683965,0.04822371341288085,0.14303430542349807,0.2117393612861633,0.0651026675477624,0.1413224219228141,0.18092453994628152,0.8794836493691456,13.939095980527078,0.5394037942951323,5,2
c_sch_s2_r08_b1.5,contact,0.17585233491254487,0.0801771819333423,0.665011204936226,0.25032680938470575,0.0254425387829542,0.06215770374983544,0.16676609218120575,0.32448749393224713,0.475154310464859,0.10956817306578157,0.2623297901824117,0.3556520863249898,0.8770310226729342,13.837055013836828,0.4430976490613252,10,4
c_bb_s2_r06_b1.5,contact,0.2123811217318029,0.06762646029298433,0.3619973566345843,-0.5032871409411137,0.0744697228074073,0.11441238075494763,0.20532036572694776,0.32965578436851495,0.4617289006710052,0.10311101749539381,0.2152434036135673,0.27436446160078043,0.8760332772851638,13.79575810851767,0.45218366512354224,8,3
c_sca_s2_r08_b3,contact,0.19003493969853458,0.07392448840210111,0.42945424008893224,-0.08583461751344457,0.0335980206727981,0.07805698998272417,0.18587287515401835,0.3181371942162513,0.4659680128097534,0.10332377254962927,0.24008020423352713,0.33067633252590883,0.8744776930335842,13.731617870236441,0.40580191229088963,9,4
c_sch_s2_r08_b3,contact,0.16829919031901558,0.08236090627062559,0.691605231207202,0.302347066636357,0.0141812833026051,0.05398401524871584,0.15956936776638025,0.32306101024150846,0.4804240465164184,0.11273133382201192,0.26907699499279264,0.3621491512283682,0.8721697558064542,13.637005435864758,0.4470372140653664,10,4
c_sca_s2_r08_b6,contact,0.18765725861516247,0.0743510479353235,0.43592654532424013,-0.07390399878108056,0.0292557086795568,0.0757254004478454,0.18347206711769098,0.3170926317572593,0.4673831760883331,0.10363152250647537,0.24136723130941393,0.33315289381891483,0.8714763357132915,13.608706674185909,0.4060610817309002,9,4
acylindricity,geometry,0.05799753399764368,0.032245435101144325,0.6685118194348892,-0.055291895656963685,0.0010149180889129,0.01520060040056698,0.05353697575628755,0.1197033647447824,0.1817030310630798,0.04671255778521297,0.10450276434421542,0.13315653502941133,0.871043461438561,13.591070675102587,0.4905963171903868,3,1
c_sch_s2_r08_b6,contact,0.16645081220005598,0.0831493902717286,0.6955012889451829,0.31515907820038125,0.0104432860389351,0.0516650663688778,0.1578813716769218,0.32299910634756085,0.4882716834545135,0.11335420422255997,0.27133403997868305,0.3636116589605808,0.8678484839094982,13.461607052836774,0.4469398572489497,10,4
c_sca_s4_r08_b1.5,contact,0.12050795942942767,0.09543558420499478,0.9249242732301445,0.3161453831595282,9.407487596035937e-06,0.0030067689600400457,0.1004784405231475,0.31313211619853965,0.4691822230815887,0.12963416613638404,0.3101253472384996,0.3888982675925943,0.8673285860485931,13.440657257696717,0.5587595422445414,11,5
c_heavy_s2_r04.5_b6,contact,0.02903517975831201,0.010869993385634524,0.47486380112583304,-0.012480540281748276,0.0062964404933154,0.012926805811002785,0.0281279683113098,0.04846801105886692,0.070885844528675,0.015759054105728903,0.03554120524786413,0.04719474970363082,0.8670015615264465,13.427496190471148,0.4095776806794647,1,0
mean_ca_ca,geometry,8.129996784985432,1.1281698838243623,0.980829872565128,0.7439136509295832,6.118163219014978,6.726947778952367,7.91163086223826,10.351599176731789,12.318498940586508,1.3837386928084738,3.624651397779422,5.163048859594088,0.865912355519944,13.383754082177019,0.5234180376516979,154,70
c_bb_s2_r06_b3,contact,0.20133361796739743,0.06881862787461111,0.46483923299666763,-0.3533517985315697,0.0658654123544693,0.10458088777959343,0.19372636079788205,0.32180010676383974,0.472548633813858,0.10439882799983025,0.21721921898424632,0.28654126115143286,0.8627323793808743,13.256861034684519,0.4586844778013762,8,3
rg_ca,geometry,0.5910754240753033,0.0960101913603009,1.0437392089755575,0.8953301165539997,0.4297199583798789,0.4733050212712295,0.5719631408931906,0.7839794763310067,0.957093435330208,0.1181994107889599,0.31067445505977725,0.4391712188011149,0.8626172514571319,13.25228963194514,0.5357542794366874,13,5
c_sch_s3_r08_b3,contact,0.1328774919712713,0.09235372053107353,0.8083027680399948,0.41399889123336564,2.71444605459692e-05,0.00910917995497577,0.1203670687973499,0.31042511910200116,0.5004377365112305,0.12802735902369022,0.30131593914702537,0.3906953635765239,0.86054236653953,13.170171533094695,0.4836381493817782,11,5
cresb_sca_s4_r08_b1.5,contact resbal,0.13277957517746383,0.09894220200605307,0.7457190470281386,0.08200965301876906,1.3579112006190382e-05,0.0039989550199566095,0.12152020414331116,0.3248152597614759,0.5128120030995091,0.14336528974774954,0.3208163047415193,0.39553439421034803,0.8600548442960171,13.150950719668328,0.5041482516856007,11,5
c_bb_s2_r06_b6,contact,0.19848826600210315,0.06989944686974923,0.49791039310517077,-0.29483426598623863,0.0633155405521392,0.1013884663581848,0.19027447700500483,0.32220060825347896,0.478253573179245,0.10543521493673327,0.22081214189529416,0.2902032811194657,0.859977340153194,13.147897664518924,0.46052899405525294,8,3
c_sch_s3_r08_b6,contact,0.13116283832392195,0.093065480964896,0.8202536184591706,0.4404719301873312,3.362939793305486e-08,0.0065987636102362805,0.11859945952892295,0.31043071597814553,0.507841944694519,0.12860729917883873,0.3038319523679093,0.3930982627393677,0.8546257426720743,12.938791849380097,0.4855711447472414,11,5
c_sca_s3_r06_b6,contact,0.050195003408719414,0.03930525001403381,0.8356195821259633,0.3806332021449461,2.0398577271762972e-10,0.0004046999805722801,0.04458226449787615,0.12656829580664627,0.1994664818048477,0.054510107263922705,0.126163595826074,0.16416885022743988,0.8521256237297177,12.842246347335685,0.5016706055193372,4,2
c_sca_s4_r08_b3,contact,0.11294903084941431,0.09588249967089299,0.9951775326892102,0.46782933048924713,3.507806267677438e-09,0.0006119204161222451,0.0906022675335407,0.30838537812232963,0.4709749817848205,0.13072375860065227,0.3077734577062074,0.3875075800745389,0.8500733522926165,12.763533713242477,0.5731986841946249,11,5
c_sca_s2_r06_b1.5,contact,0.07610301485847736,0.03672989766231768,0.685118114241704,0.4570487205790039,0.0056890756823122,0.023349106684327093,0.0719459168612957,0.14282817170023915,0.2312181293964386,0.050352484919130795,0.11947906501591206,0.1691099874395877,0.8493998353659268,12.737806995387846,0.4244789179014278,5,2
max_ca_ca,geometry,15.65913014985816,3.6090999142929667,0.9958157963886397,0.7871640208331159,9.534363225133866,11.203080253894475,14.872601950858229,23.00286094908098,30.34827668664771,4.766238245728875,11.799780695186504,16.037833202427784,0.8484330820532963,12.700969966434979,0.5252598931432423,479,218
c_sca_s4_r08_b6,contact,0.11096686648010533,0.09605887343248555,1.0139997941879768,0.5145932027103495,0.0,0.000176512703183065,0.08783266320824615,0.30648466944694513,0.4722443521022796,0.13091067597270012,0.30630815674376205,0.388908709669854,0.8429691832896976,12.494767891355853,0.5763279086045946,11,5
c_heavy_s4_r06_b3,contact,0.04775585490574152,0.04146120495928882,0.9487379193523096,0.3567825666201383,1.3074108018429342e-08,0.00027018956316163,0.038198372349143,0.12969181388616557,0.2019988149404525,0.05885370331816375,0.12942162432300394,0.16647881830709588,0.8424741421728607,12.476251750708604,0.565278428040086,4,2
c_sch_s2_r06_b1.5,contact,0.06395174529885651,0.03945485769316487,1.087239208828928,1.4034048200230016,0.0021863342262804,0.014192453166469915,0.055987708270549746,0.14051237255334853,0.2322573810815811,0.050294407643377795,0.12631991938687862,0.1842411555163562,0.842101869000953,12.462345606761843,0.4950314105989817,5,2
cresb_sch_s4_r08_b1.5,contact resbal,0.12868158249680403,0.10316551820258008,0.8144224257586634,0.15514980953448942,5.219311763842901e-06,0.0018903358247027151,0.1170208892350395,0.33137657596165715,0.5377071592646341,0.14934097009917935,0.32948624013695443,0.40585767174833964,0.8388606376829262,12.341923546754478,0.5264012909232006,12,5
c_sca_s2_r06_b3,contact,0.06695212830870934,0.03593724426439896,0.7753373978980368,0.7105772849979348,0.0012692925520241,0.01660123607143757,0.06245453469455235,0.1331389516592025,0.2273085266351699,0.0483472356572747,0.11653771558776493,0.16569859264418477,0.838197725384067,12.3174379460277,0.4309776316352824,4,2
rg_heavy,geometry,0.6831049428207949,0.08717283192189704,1.1363605554846234,1.071110834115463,0.5298483815239643,0.579220503874388,0.6593590612216538,0.867078142305143,1.0342015308238224,0.10592842740417918,0.28785763843075507,0.3961530346830836,0.8380853775992587,12.313293038813812,0.5621911724715128,11,5
cresb_sca_s4_r08_b3,contact resbal,0.12461551628185147,0.100117906958876,0.827720298254033,0.22267745226820246,5.686241719457839e-09,0.000770409958678475,0.10973952825894046,0.32138614869843246,0.5227588215106984,0.14463105526922368,0.32061573873975396,0.39558797579115534,0.8377563314109362,12.301161383970157,0.522153210381066,11,5
c_heavy_s3_r04.5_b6,contact,0.015212551742320174,0.011668921308886445,0.821382317203804,0.379984454638743,4.676284914850726e-10,3.3742377854650844e-05,0.0130267031490802,0.03634538948535915,0.0638147294521331,0.0166617127833888,0.036311647107504494,0.05002883099534462,0.8377137212420082,12.29959125743911,0.49479653252986455,1,0
c_sca_s2_r06_b6,contact,0.06458192318946776,0.035815943441858136,0.8026313288974454,0.7950373340397596,0.0004943431122228,0.01457120305858545,0.06011210009455675,0.1311251677572727,0.2267570048570633,0.047688356600701816,0.11655396469868726,0.16412902785930772,0.8347879808637851,12.192259654622402,0.4327326989495706,4,2
cresb_sca_s4_r08_b6,contact resbal,0.12246512282429568,0.10054529926515722,0.8495747016666719,0.2595919779578475,0.0,0.00019893197940632507,0.10636240292058821,0.32121334982590377,0.5276350430051947,0.1447287663320126,0.3210144178464974,0.39507039481251394,0.830102946170651,12.022335197252467,0.5274780717692867,11,5
c_heavy_s4_r06_b6,contact,0.04529184140836502,0.0405780309859943,0.9930107149093674,0.4637150859117969,0.0,2.26691509851662e-05,0.035835426300764,0.12614594995975492,0.1997993141412735,0.056981722591444864,0.12612328080876975,0.1633557973398712,0.8300809968759213,12.021544704081373,0.5726365162952567,4,2
burial_d3,SASA/burial,0.20440052888375634,0.15241548078999168,1.0410758396115336,0.6361693016163614,0.0,0.0302012358,0.15528693999999998,0.4958684749999999,0.84124696,0.22369407500000002,0.4656672391999999,0.6455784251799999,0.8296031491804048,12.004348129014346,0.5723659790154902,19,8
c_bb_s3_r06_b6,contact,0.09767891415511182,0.07316559056820923,0.777646082650113,0.07022098820271738,1.203940610139398e-05,0.006405705050565216,0.0817204043269157,0.23708842024207114,0.4240322709083557,0.10791810415685177,0.2306827151915059,0.2969551020432845,0.8240154126142318,11.805075492471328,0.5218989399171235,8,4
c_bb_s2_r04.5_b6,contact,0.06133422226772691,0.02238418171929143,0.6184725474029464,0.1674834251119215,0.0160349812358617,0.03066341252997511,0.058154689148068345,0.10066900625824923,0.1648569852113723,0.03210001625120636,0.07000559372827413,0.09662289803847662,0.823353043627924,11.781674140608118,0.4358393045797354,2,1
c_sch_s2_r06_b3,contact,0.05542509129634631,0.038919427185332964,1.234488709450041,1.9341795147070533,0.0001459451013943,0.0076363583328202195,0.0464581083506345,0.13119237720966329,0.2343723028898239,0.048798693809658275,0.12355601887684306,0.18411665156716478,0.8191665986900042,11.634837348012026,0.5110522737806358,5,2
chirality_ca,geometry,26.47481024365891,232.96273078388103,-0.012687818586198264,-0.11622999624072827,-707.1967163085938,-353.0650268554688,23.035274505615234,398.7672637939453,950.9114379882812,326.63675689697266,751.8322906494141,1093.450463256836,0.8186412375686498,11.616540362916433,0.34627461035336266,32705,14927
c_sch_s4_r08_b1.5,contact,0.1101147590355808,0.10406329656875064,1.2436624950905817,1.0549854052552972,3.011917897310923e-06,0.0013098950556013152,0.0785588882863521,0.33229751735925667,0.5121811628341675,0.13637571781873703,0.33098762230365536,0.42581617622396134,0.8176863353420277,11.583357207598453,0.6273328514266482,12,5
c_sch_s2_r06_b6,contact,0.05327559642585933,0.03893911056345064,1.2720656564155803,2.077943878404586,2.9651221211679517e-06,0.005346433911472511,0.0441723261028528,0.13034666627645483,0.2358065396547317,0.04853509040549393,0.1250002323649823,0.18291534152405808,0.8109082444136783,11.350525003595815,0.5151285105506822,5,2
asphericity,geometry,0.2512615605999673,0.1559559723761075,1.3802858744056787,1.8246923118377127,0.0337983965873718,0.08131375089287754,0.2063386738300323,0.5889009773731231,0.9487000107765198,0.18519740179181093,0.5075872264802456,0.6985666099935769,0.8095691404688528,11.305082482100623,0.60157952399091,20,9
burial_w9,SASA/burial,0.16238907425644672,0.10524255683488024,0.8301837327789855,0.43914936889509715,0.0,0.02551293655,0.139917405,0.3609715265,0.6918405,0.1518279025,0.33545858995,0.431610171585,0.80664967192181,11.206639953541378,0.49051672722353623,12,5
cresb_sch_s4_r08_b3,contact resbal,0.12035965932600586,0.1053328178107789,0.8948387981458473,0.2961360129958699,7.926589912838404e-10,6.442748631040256e-05,0.10568889258015485,0.3293929144186485,0.5564015089544571,0.15337786795778413,0.32932848693233807,0.40837291204138754,0.8043428658357461,11.129462622065775,0.5455599640063287,12,5
burial_y2,SASA/burial,0.15896590608111674,0.11295871763811989,1.2148355825580832,1.4075951841053325,0.0,0.03980653865,0.12768975,0.378688852,0.6605916,0.15768542849999997,0.33888231335,0.5006308739499996,0.8043315658904553,11.12908587820544,0.5611353769977963,14,6
c_bb_s4_r06_b1.5,contact,0.07969473847678718,0.07312508852569596,0.9955433069098588,0.371009972807018,3.817996912403032e-05,0.00161178070120509,0.0590799134224653,0.22554271221160882,0.3810827136039734,0.10916056483983994,0.22393093151040372,0.2894473056036804,0.800737937684144,11.009917775919005,0.5898550154912862,8,3
strand_mindist,strand packing,1.33772828215875,0.0018672389233875448,0.38590493880377974,0.47047039768894594,1.331441879272461,1.3350308179855346,1.3375394344329834,1.3409860551357269,1.3453775644302368,0.002383291721343994,0.005955237150192305,0.008853362798690867,0.7983288436066767,10.930745227482635,0.3306207747531292,0,0
cresb_sch_s4_r08_b6,contact resbal,0.11820777484898656,0.1062874228465638,0.9150796786507961,0.3303262934243256,0.0,3.232360920972294e-07,0.10270627701241106,0.32821971705209246,0.5624369944093957,0.15611080879966419,0.32821939381600035,0.41010826399494965,0.793861188907886,10.785423907278794,0.5509518742966842,12,5
c_ca_s3_r06_b6,contact,0.08150766540479674,0.07540548135506944,0.9615321196368215,0.38792909613515336,0.0,6.061260160095117e-06,0.06406908109784126,0.22680528685450546,0.4029940664768219,0.11090818885713816,0.22679922559434537,0.29394852685076833,0.7930738613996785,10.760015141197117,0.5672928437872397,8,4
c_sca_s2_r04.5_b6,contact,0.018491364116021224,0.013389031758662073,1.1667829069112272,2.1595756939209565,9.574788606414587e-08,0.0011528877075760902,0.0161275397986173,0.04339487329125398,0.08850958943367,0.0169501781929284,0.042241985583677887,0.059822743959848566,0.7845788840893029,10.48964189646896,0.45726430361763315,1,0
c_sch_s4_r08_b3,contact,0.1030296435885787,0.10546952615437154,1.3238023322004429,1.2836009962298576,5.539464997816879e-10,5.0979397383343904e-05,0.069360751658678,0.32764448225498194,0.5298849940299988,0.13579393085092303,0.3275935028575986,0.43326560615828896,0.7811221607872292,10.381577764896148,0.6418700635328395,12,5
c_ca_s4_r06_b1.5,contact,0.06990424002514241,0.07074257791647236,1.1191651269256568,0.6695139563613242,5.249466084933374e-06,0.000519456839538115,0.04734891653060905,0.2117996826767921,0.3449262082576751,0.10128532676026225,0.211280225837254,0.2787193601614671,0.7793521029204603,10.326673904220742,0.6130852652336938,8,3
c_sch_s3_r06_b6,contact,0.04466216073426835,0.042841246598276185,1.3083195785543928,1.7043339199232523,0.0,6.009361527503644e-07,0.0342095643281936,0.13306128308176993,0.2352176308631897,0.05498281400650735,0.13306068214561717,0.1862399550971112,0.7780483099184765,10.286418494980618,0.5758657544692473,5,2
sasa_hydrophobic_frac,SASA/burial,0.11770308198934011,0.008236930943565902,-0.5638019618452451,1.1352327622797587,0.078326,0.10327107725000001,0.118297685,0.129770295,0.14329009,0.01021377875,0.026499217749999998,0.04130597865999998,0.7761644121697416,10.228529023146818,0.31834141181250886,1,0
c_sch_s4_r08_b6,contact,0.10122247299416973,0.10597312821944012,1.3416678352648839,1.3397267842900105,0.0,2.24209847488055e-07,0.0668677203357219,0.32633749544620505,0.5378666520118713,0.13497723080217838,0.3263372712363576,0.434055999815464,0.7687027453806183,10.00242559525034,0.6445389616622674,12,5
rmsd_ca_to_survivor000,reference,3.5184565322842642,0.902998416026134,0.6364954882172589,0.6377237960608633,0.0,2.28755604,3.36037695,5.190243335,7.209202,1.1587517500000004,2.902687295,4.306487059999998,0.765151494247114,9.896577848109825,0.38577999637068755,128,58
c_ca_s4_r014_b3,contact,0.8404698382703786,0.1908849989872199,-1.231818462060061,0.5695208040397235,0.2417002022266388,0.4273176923394203,0.9226531088352203,0.9999830931425094,0.9999998807907104,0.2591800391674042,0.5726654008030891,0.7176545780897141,0.7631655412584231,9.837874110206045,0.7043392137531087,21,9
c_ca_s2_r014_b3,contact,0.9069403821139166,0.11134988427900745,-1.2318205327103315,0.5695290161514461,0.5576558113098145,0.6659351170063019,0.9548809826374054,0.999990102648735,0.9999998807907104,0.15118880569934834,0.3340549856424331,0.41863264918327336,0.7631655412584231,9.837874110206045,0.7043390227185677,12,5
hairpin_closure_ratio,geometry,0.9824204399463591,0.28832742896285735,1.4417732493073572,2.5032501422080795,0.4690906507903034,0.6664791534578506,0.9039339554615766,1.5873840248445528,2.4935029334862397,0.3281381163827277,0.9209048713867022,1.344559027762474,0.7584976316929514,9.701260588829264,0.558970067615938,40,18
c_bb_s4_r014_b3,contact,0.8397075451721395,0.1895491674925305,-1.2853254449699296,0.7756475992528462,0.20010706782341,0.42578816562891003,0.9251955151557922,0.9999020248651506,0.9999998211860656,0.24553430080413807,0.5741138592362405,0.7287837284803391,0.7533972589840016,9.554158297502894,0.7015620213909631,21,9
c_bb_s2_r014_b3,contact,0.9064206063747406,0.11065279338026182,-1.2861336113953754,0.7794472518832256,0.5317901968955994,0.6647134631872177,0.9563527405261993,0.9999397188425063,0.9999997615814208,0.14331845939159404,0.33522625565528863,0.4258374154567719,0.7529294350889312,9.540777760592675,0.7014067567361085,12,5
c_sca_s4_r06_b1.5,contact,0.044636642793425475,0.046921004113072276,1.4009860779805052,1.7133266112751242,4.72038465204605e-07,0.00017564089066577,0.02948200237005945,0.14289148747920985,0.2529354691505432,0.05922280647791922,0.14271584658854408,0.20065780828457705,0.7472713868995683,9.380424434157213,0.6279828272936656,6,2
c_sca_s3_r04.5_b6,contact,0.014516177823771077,0.014138421507477178,1.2167276194926606,1.4912103175981075,0.0,7.238741375203974e-08,0.011300002224743349,0.04219185188412661,0.0867728143930435,0.019837782368995277,0.04219177949671286,0.05867701757622751,0.7356378174677957,9.059137813331885,0.5517223852471054,1,0
c_bb_s4_r06_b3,contact,0.06493532783180245,0.0688375873455672,1.2083914016347357,0.9589657284326769,3.397109793468189e-08,6.475478039646987e-05,0.040952211245894404,0.20587344467639918,0.3799640238285064,0.09782896935939786,0.2058086898960027,0.27201573254360856,0.731113230892196,8.93717462180998,0.6207099054601432,8,3
pack_p4,strand packing,9.109137055837563,2.214241702435643,1.4540210478376019,3.7497955824888605,5.333333333333333,6.333333333333333,8.666666666666666,13.0,23.666666666666668,2.666666666666667,6.666666666666667,10.666666666666668,0.7162829318940588,8.548808325248979,0.4610609654401048,319,145
pack_w9,strand packing,2.730406091370558,1.4564383012833495,1.3550820474949807,3.3092936794494747,0.7,1.0,2.5,5.6,13.0,1.9,4.6,6.530999999999994,0.7056319779518273,8.280343802713732,0.4492090236026401,195,89
c_bb_s4_r06_b6,contact,0.060822879713976485,0.06764926304612894,1.2810506652475113,1.1811147740399583,0.0,3.810794638070548e-07,0.03540437109768385,0.20066454336047165,0.3807030618190765,0.09334945830050856,0.20066416228100784,0.2674635298266296,0.7049973226374585,8.264615694048745,0.6309808293841148,7,3
c_sca_s4_r06_b3,contact,0.03889736019916481,0.04548684514280457,1.5436604123543975,2.242461014552121,2.8062449933252687e-11,1.757060192630888e-06,0.0224185260012745,0.1357682362198829,0.2471947968006134,0.05698672763537615,0.13576647915969028,0.19555431351037494,0.7026033168394226,8.205555556546532,0.6447233523961372,5,2
c_bb_s3_r04.5_b6,contact,0.022716590343785023,0.02132479087078937,1.1576908682914653,1.4825186305072862,1.6630760102387399e-09,6.558483346452704e-06,0.0170973828062415,0.06311741657555099,0.1510290801525116,0.030527268769219476,0.06311085809220454,0.08527714856966567,0.6971429468204441,8.072422515836795,0.5215508470561011,2,1
c_ca_s4_r06_b3,contact,0.05730149015040715,0.06933556115311822,1.3635616213249298,1.4145731706397582,0.0,2.1674803406313007e-06,0.02937819901853795,0.20217864513397205,0.3516412377357483,0.09392765015945771,0.20217647765363142,0.28207515610115824,0.6938883414160416,7.99409943265842,0.6470250289405531,8,3
c_sca_s4_r06_b6,contact,0.03746148024973731,0.04518504975322775,1.5871971863003307,2.4151443536962534,0.0,1.3469976245517046e-09,0.0203922316431999,0.1327608399093151,0.245324894785881,0.05608309953822755,0.13276083856231746,0.19371256187558164,0.6893587420414353,7.886356424772478,0.6493314235393866,5,2
c_sch_s4_r06_b1.5,contact,0.039365503363965236,0.050443341957358875,1.8760606820303354,3.5714688188221464,1.5377554518636316e-07,6.676655684714206e-05,0.018680510111153098,0.1484328188002109,0.2665327787399292,0.05277621408458798,0.14836605224336374,0.22629736620352553,0.6755262269937526,7.566236014659205,0.6872829521634762,6,3
c_heavy_s4_r04.5_b6,contact,0.009373562758800606,0.010398142317527576,1.389237630585195,1.7807913623397544,0.0,2.9873506668387505e-09,0.00563086057081815,0.030675094109028533,0.0687783136963844,0.0139791880501434,0.030675091121677867,0.0421163533255457,0.6653582115671489,7.33923833277915,0.6122792267888202,1,0
c_ca_s4_r06_b6,contact,0.05443164506255958,0.07053229623072177,1.4501169046457756,1.714288100919858,0.0,0.0,0.02388671413064,0.2045876808464526,0.3592858910560608,0.09304337132539323,0.2045876808464526,0.28349558502435657,0.6533073600897069,7.079009120441109,0.6575393554063835,8,3
cresb_heavy_s4_r04.5_b6,contact resbal,0.010924749221367148,0.012462803422075409,1.5141574460907865,2.546437560543901,0.0,3.2863649381261297e-09,0.0065344141089568,0.03648751382117542,0.0828298227094824,0.016208257130198925,0.03648751053481048,0.048442685002588505,0.6527705379842886,7.067633981840187,0.5931660182582268,1,0
pack_y2,strand packing,2.5371192893401013,1.4457053987528896,2.4719758407427093,8.504233760550353,0.875,1.375,2.0,5.25,13.25,1.375,3.875,6.827499999999986,0.6095468140905123,6.209243464817949,0.6178453322221688,204,93
c_sch_s4_r06_b3,contact,0.034008270342828634,0.049361004130762304,2.085873898522809,4.60377056091971,0.0,1.282773951061245e-07,0.0117607484571635,0.13964133188128464,0.2777915894985199,0.047667357437603676,0.13964120360388954,0.22565278937049943,0.6072223721970961,6.16615617535623,0.7032894318550703,6,3
c_sch_s2_r04.5_b6,contact,0.011102277521300215,0.012044148551211687,2.2468183820366683,8.052204930721025,3.4815797467224735e-10,8.201254377127044e-06,0.00747230509296055,0.03494505081325768,0.1012289747595787,0.012318045017309523,0.03493684955888055,0.0536055961658587,0.5997877543663747,6.030340839093744,0.547012076272421,1,0
c_sch_s4_r06_b6,contact,0.03264426882591051,0.04914920274361769,2.145149811024303,4.9166684974694315,0.0,0.0,0.009829954244196349,0.13758694529533375,0.2838304340839386,0.04616252068808526,0.13758694529533375,0.22616379216313356,0.5862861310220812,5.79129706273357,0.7071701324361026,6,3
rama_alpha,torsion bins,2.148730964467005,1.4565486337722264,0.7066395473895798,0.2133565694400903,0.0,0.0,2.0,5.0,8.0,2.0,5.0,6.0,0.5774786174102194,5.64049220145175,0.4659324866108254,179,81
c_sch_s3_r04.5_b6,contact,0.009476625497515751,0.012889211062622061,2.2471383127916424,6.744277730549239,0.0,1.6285421622352914e-10,0.0045447426382452,0.03596911709755651,0.0970920845866203,0.01372687220100486,0.0359691169347023,0.05623513098806136,0.558485848775867,5.328522959608476,0.6205478711718361,1,0
rama_ppii,torsion bins,2.5619289340101523,1.3003210595440602,0.44517527306872895,-0.05760345083596308,0.0,1.0,2.0,5.0,7.0,1.0,4.0,6.0,0.5532223210417209,5.245161127547218,0.40658027644209566,179,81
