seed,bond,angle,torsion,nonbonded,gb_solvation,total
survivor_701_basin_712_candidate_207_gencluster_207_conf_002406_implicit_min,19.737079620361328,78.18992614746094,376.5877685546875,-576.2876281738281,-1500.4700374603271,-1602.2427641749382
survivor_702_basin_713_nma_bh_candidate_2137_gencluster_030_conf_063074_implicit_min_hop_003_mode01_p1.35A_implicit_min,18.25990867614746,65.70037841796875,357.5582275390625,-408.43634605407715,-1628.9942607879639,-1595.9117736667395
survivor_703_basin_714_candidate_1093_gencluster_1093_conf_042197_implicit_min,15.750020980834961,63.971923828125,375.1584167480469,-320.64082956314087,-1704.9386792182922,-1570.6986409723759
survivor_704_basin_715_nma_bh_candidate_2792_gencluster_884_conf_057741_implicit_min_hop_001_mode02_p0.75A_implicit_min,17.321990966796875,71.08384704589844,383.2039794921875,-462.0451326370239,-1603.1692543029785,-1593.604387640953
survivor_705_basin_716_nma_bh_candidate_2734_gencluster_813_conf_171932_implicit_min_hop_000_mode01_m1.35A_implicit_min,17.55906105041504,74.32181549072266,360.078369140625,-285.8194580078125,-1750.3780536651611,-1584.2381629943848
survivor_706_basin_717_nma_bh_candidate_2137_gencluster_030_conf_063074_implicit_min_hop_003_mode01_m1.35A_implicit_min,17.654035568237305,64.31452941894531,356.01995849609375,-422.1105442047119,-1606.9615602493286,-1591.0830346792936
survivor_707_basin_718_candidate_1540_gencluster_1540_conf_001405_implicit_min,16.31591033935547,62.82292556762695,347.6607360839844,-463.90639448165894,-1569.359971523285,-1606.4668510109186
survivor_708_basin_719_nma_bh_candidate_484_gencluster_484_conf_150688_implicit_min_hop_002_mode01_m1.35A_implicit_min,20.952804565429688,98.62605285644531,352.2694091796875,-616.4289608001709,-1449.7890210151672,-1594.36971616745
survivor_709_basin_720_nma_bh_candidate_2478_gencluster_456_conf_103120_implicit_min_hop_002_mode01_m1.35A_implicit_min,18.826997756958008,71.15878295898438,379.60736083984375,-639.1984071731567,-1404.396656036377,-1574.001974761486
survivor_710_basin_721_nma_bh_candidate_323_gencluster_323_conf_140845_implicit_min_hop_003_mode01_p0.75A_implicit_min,19.532079696655273,81.24716186523438,372.817138671875,-729.2628707885742,-1349.1133031845093,-1604.7798399925232
survivor_711_basin_722_nma_bh_candidate_1632_gencluster_1632_conf_108386_implicit_min_hop_000_mode01_p0.75A_implicit_min,19.93678092956543,75.8275146484375,371.40960693359375,-463.8692674636841,-1585.4062571525574,-1582.101672410965
survivor_712_basin_723_candidate_1617_gencluster_1617_conf_070480_implicit_min,19.124601364135742,71.9864501953125,361.36175537109375,-558.823371887207,-1507.2148218154907,-1613.565589427948
survivor_713_basin_724_explore_r05_hit_0054_conf_011781_implicit_min,18.47955894470215,63.63405227661133,382.8652648925781,-781.0870819091797,-1302.8765468597412,-1618.984275341034
survivor_714_basin_725_candidate_933_gencluster_933_conf_081073_implicit_min,18.496755599975586,83.68414306640625,362.8998718261719,-618.4802904129028,-1478.736249923706,-1632.1359049081802
survivor_715_basin_726_candidate_1068_gencluster_1068_conf_025219_implicit_min,18.117944717407227,71.49884796142578,369.21575927734375,-667.4894561767578,-1416.8807392120361,-1625.5382845401764
survivor_716_basin_727_candidate_1240_gencluster_1240_conf_026715_implicit_min,18.98087501525879,68.13217163085938,377.71893310546875,-259.8021068572998,-1763.8414087295532,-1558.8110210001469
survivor_717_basin_728_candidate_2221_gencluster_134_conf_010123_implicit_min,19.088600158691406,62.786041259765625,368.83978271484375,-483.1450614929199,-1564.3589792251587,-1596.7895644456148
survivor_718_basin_729_explore_r02_hit_0065_conf_020132_implicit_min,16.403606414794922,71.04509735107422,390.80816650390625,-618.5122585296631,-1464.0357933044434,-1604.29072701931
survivor_719_basin_730_candidate_428_gencluster_428_conf_046409_implicit_min,17.533573150634766,81.56301879882812,392.04351806640625,-646.288366317749,-1479.1581630706787,-1634.306100845337
survivor_720_basin_731_candidate_185_gencluster_185_conf_158484_implicit_min,18.31614875793457,65.74241638183594,372.65032958984375,-604.0562553405762,-1468.2837715148926,-1615.6306762695312
survivor_721_basin_732_candidate_1063_gencluster_1063_conf_106931_implicit_min,20.839548110961914,92.49369812011719,352.00091552734375,-601.1848282814026,-1448.1954736709595,-1584.0459213256836
survivor_722_basin_733_candidate_2729_gencluster_808_conf_165724_implicit_min,20.29384422302246,86.47076416015625,349.47808837890625,-177.91521978378296,-1854.6981735229492,-1576.3707002997398
survivor_723_basin_734_nma_bh_candidate_694_gencluster_694_conf_053743_implicit_min_hop_000_mode02_p1.35A_implicit_min,20.22692108154297,66.64678955078125,373.0357666015625,-521.7395343780518,-1519.7635345458984,-1581.5937478542328
survivor_724_basin_735_nma_bh_candidate_2739_gencluster_819_conf_086560_implicit_min_hop_003_mode01_m1.35A_implicit_min,18.80302619934082,75.80583953857422,358.01824951171875,-530.7299556732178,-1541.2481875419617,-1619.351128011942
survivor_725_basin_736_candidate_2561_gencluster_573_conf_145726_implicit_min,17.13690757751465,67.35833740234375,359.7999572753906,-396.74057245254517,-1661.0446248054504,-1613.4895904362202
survivor_726_basin_738_nma_bh_candidate_2879_gencluster_988_conf_169931_implicit_min_hop_003_mode01_m1.35A_implicit_min,18.378280639648438,78.05850219726562,369.62835693359375,-480.6084442138672,-1609.9888820648193,-1624.5323977470398
survivor_727_basin_739_nma_bh_candidate_2863_gencluster_967_conf_115824_implicit_min_hop_002_mode02_p0.75A_implicit_min,18.18752098083496,68.20189666748047,349.96630859375,-455.1887550354004,-1575.3811931610107,-1594.2138071656227
survivor_728_basin_740_nma_bh_candidate_1684_gencluster_1684_conf_111666_implicit_min_hop_002_mode01_p0.75A_implicit_min,17.83687400817871,68.08544158935547,360.12518310546875,-445.0600805282593,-1602.035002708435,-1601.0467093735933
survivor_729_basin_741_nma_bh_candidate_2799_gencluster_891_conf_103935_implicit_min_hop_001_mode02_m0.75A_implicit_min,18.655872344970703,82.56079864501953,381.57916259765625,-383.26783561706543,-1654.6172709465027,-1555.0883883237839
survivor_730_basin_742_candidate_1200_gencluster_1200_conf_021556_implicit_min,21.174657821655273,84.36398315429688,368.7215881347656,-407.70887565612793,-1661.709394454956,-1595.1580365896225
survivor_731_basin_743_candidate_696_gencluster_696_conf_199908_implicit_min,16.275856018066406,69.019775390625,389.4553527832031,-687.9990177154541,-1435.3360619544983,-1648.584005355835
survivor_732_basin_744_candidate_2756_gencluster_840_conf_126655_implicit_min,19.06846809387207,65.5704345703125,347.8238830566406,-350.7938313484192,-1689.181541442871,-1607.5129068791866
survivor_733_basin_745_nma_bh_candidate_2684_gencluster_753_conf_185631_implicit_min_hop_001_mode02_p0.75A_implicit_min,20.016359329223633,82.4849624633789,359.20599365234375,-472.5409460067749,-1608.191493988037,-1619.0250234901905
survivor_734_basin_746_candidate_1402_gencluster_1402_conf_048227_implicit_min,16.89614486694336,66.25546264648438,391.8088073730469,-521.8773880004883,-1538.13032913208,-1585.0471122264862
survivor_735_basin_747_candidate_2706_gencluster_779_conf_145530_implicit_min,17.791759490966797,66.63257598876953,362.4925842285156,-501.88512802124023,-1527.2313861846924,-1582.1993217468262
survivor_736_basin_748_nma_bh_candidate_1908_gencluster_1908_conf_138911_implicit_min_hop_000_mode02_m0.75A_implicit_min,17.454362869262695,60.40800094604492,375.6489562988281,-265.60421419143677,-1756.6611289978027,-1568.7543738484383
survivor_737_basin_749_explore_r02_hit_0074_conf_033541_implicit_min,18.17422103881836,60.43889617919922,365.2150573730469,-629.5942535400391,-1411.9882907867432,-1597.753836631775
survivor_738_basin_750_nma_bh_candidate_706_gencluster_706_conf_010197_implicit_min_hop_003_mode02_p0.75A_implicit_min,18.986120223999023,81.29541015625,377.59979248046875,-567.7496967315674,-1484.5590398311615,-1574.4268874228
survivor_739_basin_751_explore_r04_hit_0013_conf_043040_implicit_min,19.127946853637695,78.58287048339844,368.10821533203125,-957.1418495178223,-1160.4671211242676,-1651.7894611358643
survivor_740_basin_752_candidate_412_gencluster_412_conf_097685_implicit_min,23.42953872680664,100.40238952636719,353.06268310546875,-545.7713069915771,-1533.9699039459229,-1602.8467526435852
survivor_741_basin_753_candidate_867_gencluster_867_conf_127351_implicit_min,20.95232582092285,78.09768676757812,380.9120178222656,-312.920156955719,-1737.2499165534973,-1570.208565711975
survivor_742_basin_754_candidate_302_gencluster_302_conf_033739_implicit_min,17.416833877563477,71.18036651611328,368.49822998046875,-606.6914863586426,-1434.0020895004272,-1583.5983694791794
survivor_743_basin_755_candidate_625_gencluster_625_conf_165404_implicit_min,19.839975357055664,73.88766479492188,400.4139404296875,-392.68400716781616,-1673.3646821975708,-1571.906970769167
survivor_744_basin_756_candidate_135_gencluster_135_conf_140472_implicit_min,18.783447265625,78.56526947021484,367.4255676269531,-603.2121162414551,-1459.8223276138306,-1598.2595960497856
survivor_745_basin_757_nma_bh_candidate_2457_gencluster_433_conf_149315_implicit_min_hop_002_mode01_p1.35A_implicit_min,17.6157283782959,79.26213073730469,375.3584899902344,-373.7844309806824,-1702.714286327362,-1604.2620341181755
survivor_746_basin_758_candidate_2899_gencluster_1010_conf_074731_implicit_min,16.916244506835938,63.90575408935547,376.10528564453125,-424.601619720459,-1639.9726858139038,-1607.6467300653458
survivor_747_basin_759_nma_bh_candidate_2395_gencluster_349_conf_060719_implicit_min_hop_001_mode02_m1.35A_implicit_min,21.456802368164062,85.87303161621094,355.55914306640625,-536.4872751235962,-1502.4506349563599,-1576.0487866401672
survivor_748_basin_760_explore_r03_hit_0048_conf_021292_implicit_min,18.190093994140625,83.18221282958984,365.7015075683594,-729.6495161056519,-1315.8057627677917,-1578.3814550638199
survivor_749_basin_761_candidate_508_gencluster_508_conf_163842_implicit_min,19.268699645996094,92.9976806640625,365.7937927246094,-411.1270446777344,-1631.4664764404297,-1564.5337545871735
survivor_750_basin_762_candidate_895_gencluster_895_conf_003715_implicit_min,18.683414459228516,71.133056640625,353.9561767578125,-504.71642780303955,-1547.190993309021,-1608.1342520713806
survivor_751_basin_763_nma_bh_candidate_2293_gencluster_217_conf_180539_implicit_min_hop_000_mode01_m1.35A_implicit_min,16.92934799194336,54.36771011352539,367.18017578125,-428.47163248062134,-1609.3489685058594,-1599.3429482132196
survivor_752_basin_764_explore_r01_hit_0102_conf_034783_implicit_min,19.47999382019043,82.38988494873047,375.58172607421875,-758.6169700622559,-1343.9435901641846,-1625.108943939209
survivor_753_basin_765_candidate_2303_gencluster_228_conf_090214_implicit_min,15.132938385009766,53.065773010253906,372.6921081542969,-444.50353240966797,-1569.8079295158386,-1573.420008584857
survivor_754_basin_766_candidate_787_gencluster_787_conf_067684_implicit_min,19.174474716186523,70.11367797851562,356.20855712890625,-585.9809293746948,-1460.058355331421,-1600.5419026613235
survivor_755_basin_767_nma_bh_candidate_2328_gencluster_260_conf_086582_implicit_min_hop_003_mode02_m0.75A_implicit_min,17.046823501586914,74.69210815429688,373.91168212890625,-592.195309638977,-1491.9044036865234,-1618.4489687979221
survivor_756_basin_768_candidate_1811_gencluster_1811_conf_016273_implicit_min,16.696754455566406,60.08495330810547,357.9162902832031,-360.2752799987793,-1658.3205432891846,-1583.8982898145914
survivor_757_basin_769_candidate_2966_gencluster_1100_conf_028562_implicit_min,17.110639572143555,62.725257873535156,392.34490966796875,-161.68064498901367,-1864.0481071472168,-1553.5478756576777
survivor_758_basin_770_nma_bh_candidate_1168_gencluster_1168_conf_154905_implicit_min_hop_001_mode02_m0.75A_implicit_min,17.416526794433594,78.15676879882812,374.898681640625,-597.8165102005005,-1455.000952720642,-1582.3454879522324
survivor_759_basin_771_candidate_2481_gencluster_461_conf_149638_implicit_min,18.25304412841797,74.33460998535156,370.11541748046875,-275.8328514099121,-1765.276231765747,-1578.4051995873451
survivor_760_basin_772_explore_r01_hit_0025_conf_000230_implicit_min,18.370243072509766,75.17402648925781,360.68096923828125,-256.19122886657715,-1802.3825855255127,-1604.3485221862793
survivor_761_basin_773_nma_bh_candidate_2126_gencluster_018_conf_131165_implicit_min_hop_000_mode02_p0.75A_implicit_min,18.456989288330078,79.32928466796875,362.91522216796875,-490.9173140525818,-1567.8014221191406,-1598.0171338319778
survivor_762_basin_774_nma_bh_candidate_2799_gencluster_891_conf_103935_implicit_min_hop_000_mode01_m0.75A_implicit_min,17.452709197998047,68.43240356445312,377.15020751953125,-221.31048011779785,-1823.1184391975403,-1581.3930039405823
survivor_763_basin_775_candidate_2644_gencluster_692_conf_094212_implicit_min,17.47200584411621,68.73666381835938,392.4775085449219,-337.20563793182373,-1714.1553468704224,-1572.6751256883144
survivor_764_basin_776_nma_bh_candidate_082_gencluster_082_conf_089503_implicit_min_hop_003_mode02_p1.35A_implicit_min,21.25394058227539,88.97743225097656,369.5743713378906,-717.7830924987793,-1369.1233940124512,-1607.1013537347317
survivor_765_basin_777_nma_bh_candidate_1266_gencluster_1266_conf_074504_implicit_min_hop_000_mode01_m1.35A_implicit_min,17.300758361816406,74.99386596679688,379.41583251953125,-483.4948835372925,-1569.075454711914,-1580.859711408615
survivor_766_basin_778_candidate_2004_gencluster_2004_conf_032747_implicit_min,17.942859649658203,67.22172546386719,374.4534912109375,-437.2402811050415,-1620.788911819458,-1598.4115915894508
survivor_767_basin_779_candidate_2216_gencluster_128_conf_035666_implicit_min,16.859577178955078,64.46944427490234,373.99542236328125,-395.6945734024048,-1623.2366547584534,-1563.6065265983343
survivor_768_basin_780_nma_bh_candidate_2293_gencluster_217_conf_180539_implicit_min_hop_002_mode02_p0.75A_implicit_min,16.415231704711914,65.65577697753906,359.5123291015625,-309.0745677947998,-1707.3425703048706,-1574.8342992067337
survivor_769_basin_781_candidate_2014_gencluster_2014_conf_005439_implicit_min,16.71906852722168,57.45913314819336,368.89630126953125,-535.4281225204468,-1506.8639478683472,-1599.2176156044006
survivor_770_basin_782_candidate_2866_gencluster_972_conf_137313_implicit_min,17.579326629638672,66.65336608886719,368.99957275390625,-615.9250259399414,-1448.5555877685547,-1611.2486848831177
survivor_771_basin_783_candidate_723_gencluster_723_conf_068379_implicit_min,20.6249942779541,88.12677764892578,378.5931396484375,-512.9439816474915,-1563.3138065338135,-1588.91260099411
survivor_772_basin_784_candidate_2881_gencluster_991_conf_028359_implicit_min,17.92067527770996,69.99713134765625,365.3621826171875,-631.3119220733643,-1428.8865776062012,-1606.9184719622135
survivor_773_basin_785_candidate_2352_gencluster_290_conf_041075_implicit_min,17.786352157592773,76.07160949707031,346.8511962890625,-455.3392086029053,-1591.6757717132568,-1606.3057277202606
survivor_774_basin_786_explore_r03_hit_0022_conf_034258_implicit_min,18.34807777404785,65.00923156738281,371.9764099121094,-625.7282199859619,-1399.4855165481567,-1569.8792940974236
survivor_775_basin_787_nma_bh_candidate_369_gencluster_369_conf_030202_implicit_min_hop_000_mode02_p1.35A_implicit_min,19.545747756958008,77.45794677734375,352.05322265625,-251.8192286491394,-1792.3903827667236,-1595.152425289154
survivor_776_basin_788_nma_bh_candidate_323_gencluster_323_conf_140845_implicit_min_hop_000_mode01_m1.35A_implicit_min,21.817184448242188,88.88892364501953,372.00830078125,-758.5376596450806,-1280.0421199798584,-1555.8651992082596
survivor_777_basin_789_candidate_472_gencluster_472_conf_108829_implicit_min,18.677791595458984,72.78116607666016,355.81671142578125,-507.45058727264404,-1550.9678497314453,-1611.1427479982376
survivor_778_basin_790_explore_r01_hit_0037_conf_004848_implicit_min,18.930889129638672,83.38162231445312,351.067626953125,-153.4912519454956,-1874.441104888916,-1574.5518182069063
survivor_779_basin_791_nma_bh_candidate_2101_gencluster_2101_conf_074791_implicit_min_hop_003_mode01_m1.35A_implicit_min,18.1054744720459,71.43839263916016,367.82794189453125,-545.9843235015869,-1527.0994100570679,-1615.712898015976
survivor_780_basin_793_candidate_1547_gencluster_1547_conf_009824_implicit_min,17.237821578979492,66.75868225097656,378.1285400390625,-550.5936183929443,-1496.597484588623,-1585.0662682652473
survivor_781_basin_794_nma_bh_candidate_1228_gencluster_1228_conf_073136_implicit_min_hop_002_mode01_m0.75A_implicit_min,17.222965240478516,65.08325958251953,372.2136535644531,-430.51667404174805,-1613.0048093795776,-1589.0015141963959
survivor_782_basin_795_nma_bh_candidate_1228_gencluster_1228_conf_073136_implicit_min_hop_003_mode02_p1.35A_implicit_min,17.470977783203125,66.32606506347656,356.2872314453125,-455.20152854919434,-1588.2947263717651,-1603.4119580984116
survivor_783_basin_796_nma_bh_candidate_1549_gencluster_1549_conf_001708_implicit_min_hop_003_mode01_p1.35A_implicit_min,17.678905487060547,77.41133880615234,364.9162292480469,-591.0450038909912,-1498.436339855194,-1629.4753435999155
survivor_784_basin_797_nma_bh_candidate_2799_gencluster_891_conf_103935_implicit_min_hop_002_mode01_m0.75A_implicit_min,18.142436981201172,72.02703857421875,361.205810546875,-252.8522162437439,-1785.5874185562134,-1587.0646337866783
survivor_785_basin_798_nma_bh_candidate_1908_gencluster_1908_conf_138911_implicit_min_hop_002_mode01_m1.35A_implicit_min,19.008499145507812,77.80673217773438,367.25531005859375,-337.92108964920044,-1682.090726852417,-1555.941480025649
survivor_786_basin_799_nma_bh_candidate_2136_gencluster_029_conf_073146_implicit_min_hop_002_mode02_m1.35A_implicit_min,17.33418083190918,74.43936920166016,365.85308837890625,-533.6250996589661,-1531.5191679000854,-1607.5170399397612
survivor_787_basin_800_candidate_1163_gencluster_1163_conf_027019_implicit_min,19.2624568939209,64.57652282714844,363.7804260253906,-516.6190195083618,-1532.2696266174316,-1601.2689501047134
survivor_788_basin_801_candidate_2704_gencluster_776_conf_068606_implicit_min,20.331071853637695,75.92122650146484,355.69207763671875,-420.6946301460266,-1636.888325214386,-1605.6386112123728
survivor_789_basin_802_candidate_1278_gencluster_1278_conf_094511_implicit_min,16.18983268737793,84.84681701660156,450.8439636230469,-554.1521639823914,-1573.951997756958,-1576.2230648994446
survivor_790_basin_803_candidate_1905_gencluster_1905_conf_080516_implicit_min,20.68250274658203,82.1196517944336,372.806884765625,-548.3011827468872,-1522.8549666404724,-1595.5469319224358
survivor_791_basin_804_candidate_1559_gencluster_1559_conf_043301_implicit_min,17.767433166503906,68.48542022705078,370.40826416015625,-487.8446216583252,-1578.1679077148438,-1609.351000547409
survivor_792_basin_805_candidate_1937_gencluster_1937_conf_003184_implicit_min,17.364824295043945,60.648223876953125,359.8699951171875,-481.0065207481384,-1581.633596420288,-1624.7567084282637
survivor_793_basin_806_nma_bh_candidate_2739_gencluster_819_conf_086560_implicit_min_hop_001_mode01_m0.75A_implicit_min,19.792308807373047,81.38838195800781,361.0904541015625,-595.1204214096069,-1479.6605758666992,-1612.5097697973251
survivor_794_basin_807_candidate_1790_gencluster_1790_conf_003774_implicit_min,17.223892211914062,64.64554595947266,387.130615234375,-711.6872081756592,-1370.826165676117,-1613.5138956606388
survivor_795_basin_808_nma_bh_candidate_1891_gencluster_1891_conf_036811_implicit_min_hop_001_mode02_p1.35A_implicit_min,19.577407836914062,83.47224426269531,349.2838439941406,-567.1528625488281,-1534.8764328956604,-1649.695753633976
survivor_796_basin_809_nma_bh_candidate_1519_gencluster_1519_conf_015687_implicit_min_hop_000_mode02_p1.35A_implicit_min,20.3598690032959,95.64279174804688,397.772216796875,-725.6347274780273,-1397.3066539764404,-1609.1668758392334
survivor_797_basin_810_candidate_2186_gencluster_089_conf_097453_implicit_min,16.087947845458984,60.656524658203125,357.160888671875,-358.363196849823,-1661.5231738090515,-1585.981088578701
survivor_798_basin_811_nma_bh_candidate_2395_gencluster_349_conf_060719_implicit_min_hop_002_mode02_p0.75A_implicit_min,18.443267822265625,73.25128936767578,367.6048889160156,-525.1222724914551,-1519.873206615448,-1585.6962525844574
survivor_799_basin_812_candidate_2676_gencluster_739_conf_166647_implicit_min,21.283254623413086,91.98681640625,338.59423828125,-451.1535167694092,-1594.6535911560059,-1593.94286775589
survivor_800_basin_813_candidate_841_gencluster_841_conf_112197_implicit_min,19.188400268554688,66.71514892578125,365.510986328125,-342.8494396209717,-1693.1529207229614,-1584.587595462799
survivor_801_basin_814_nma_bh_candidate_2779_gencluster_868_conf_171044_implicit_min_hop_000_mode02_m0.75A_implicit_min,17.426311492919922,67.94281005859375,383.68890380859375,-402.33116340637207,-1650.5857582092285,-1583.8591912984848
survivor_802_basin_815_nma_bh_candidate_1632_gencluster_1632_conf_108386_implicit_min_hop_002_mode01_m1.35A_implicit_min,17.720447540283203,76.26112365722656,379.60504150390625,-545.4387063980103,-1523.1547966003418,-1595.0070686340332
survivor_803_basin_816_nma_bh_candidate_1744_gencluster_1744_conf_080354_implicit_min_hop_003_mode02_m1.35A_implicit_min,17.54068374633789,72.88135528564453,356.95611572265625,-475.7887783050537,-1561.3831424713135,-1589.7940447330475
survivor_804_basin_817_candidate_1478_gencluster_1478_conf_090153_implicit_min,20.029600143432617,79.15550231933594,355.45123291015625,-476.62086486816406,-1554.2964153289795,-1576.2813584804535
survivor_805_basin_818_candidate_1491_gencluster_1491_conf_065378_implicit_min,17.700225830078125,76.75739288330078,381.5841369628906,-547.961727142334,-1534.7686877250671,-1606.687904059887
survivor_806_basin_819_candidate_774_gencluster_774_conf_054469_implicit_min,18.287281036376953,74.65365600585938,369.7234802246094,-236.16735744476318,-1819.8325881958008,-1593.3355847597122
survivor_807_basin_820_candidate_1041_gencluster_1041_conf_178061_implicit_min,19.565082550048828,76.92953491210938,370.6881103515625,-663.5504579544067,-1410.7913398742676,-1607.1590735912323
survivor_808_basin_821_candidate_2646_gencluster_695_conf_070750_implicit_min,18.54851531982422,91.54624938964844,389.999755859375,-522.2291460037231,-1529.756742477417,-1551.8915002346039
survivor_809_basin_822_candidate_1932_gencluster_1932_conf_017575_implicit_min,17.588741302490234,81.73603820800781,370.3111267089844,-710.2946195602417,-1368.675934791565,-1609.3343886733055
survivor_810_basin_823_nma_bh_candidate_1519_gencluster_1519_conf_015687_implicit_min_hop_001_mode02_p1.35A_implicit_min,19.002822875976562,81.85306549072266,367.8420104980469,-487.9255838394165,-1622.5229539871216,-1641.7509338855743
survivor_811_basin_824_candidate_2872_gencluster_979_conf_000777_implicit_min,18.87357521057129,76.44171142578125,367.058349609375,-445.03613567352295,-1605.5174307823181,-1588.180802822113
survivor_812_basin_825_candidate_1618_gencluster_1618_conf_002879_implicit_min,19.212785720825195,71.32221984863281,364.3047790527344,-537.3929929733276,-1527.6725969314575,-1610.2254350185394
survivor_813_basin_826_candidate_2585_gencluster_609_conf_141450_implicit_min,20.320165634155273,69.53365325927734,363.86212158203125,-462.7296895980835,-1578.510775566101,-1587.5245855748653
survivor_814_basin_827_nma_bh_candidate_1138_gencluster_1138_conf_004095_implicit_min_hop_002_mode01_p1.35A_implicit_min,20.567413330078125,78.59223175048828,373.1337890625,-553.3826179504395,-1487.3495264053345,-1568.4384074807167
survivor_815_basin_828_explore_r01_hit_0040_conf_002054_implicit_min,22.114892959594727,78.6803207397461,377.91522216796875,-411.1997079849243,-1646.865713596344,-1579.354845046997
survivor_816_basin_829_candidate_2607_gencluster_639_conf_030363_implicit_min,19.566381454467773,76.20912170410156,361.788330078125,-541.7848243713379,-1504.6882228851318,-1588.9090344905853
survivor_817_basin_830_explore_r05_hit_0029_conf_011921_implicit_min,20.378705978393555,77.24015045166016,358.68359375,-375.8180847167969,-1695.64107131958,-1615.1561760902405
survivor_818_basin_831_candidate_2114_gencluster_004_conf_063048_implicit_min,18.140018463134766,76.83960723876953,366.9309387207031,-605.2044925689697,-1469.8973293304443,-1613.1913123130798
survivor_819_basin_832_nma_bh_candidate_896_gencluster_896_conf_007510_implicit_min_hop_001_mode01_m0.75A_implicit_min,19.636577606201172,71.86558532714844,370.02197265625,-677.6298093795776,-1376.4804096221924,-1592.586105108261
survivor_820_basin_833_candidate_1220_gencluster_1220_conf_071843_implicit_min,18.54362678527832,71.12895965576172,353.93597412109375,-515.929030418396,-1539.0285272598267,-1611.3492772579193
survivor_821_basin_834_candidate_115_gencluster_115_conf_063778_implicit_min,19.494626998901367,75.57154846191406,377.3332214355469,-530.4516596794128,-1528.9200434684753,-1586.9720798134804
survivor_822_basin_835_explore_r01_hit_0090_conf_015565_implicit_min,19.94913673400879,86.1092529296875,376.62109375,-638.343677520752,-1457.604627609253,-1613.2683342695236
survivor_823_basin_836_candidate_2223_gencluster_136_conf_005844_implicit_min,19.447790145874023,81.28177642822266,358.2062072753906,-116.13156318664551,-1895.006618976593,-1552.2021111547947
survivor_824_basin_837_candidate_1122_gencluster_1122_conf_043036_implicit_min,18.815471649169922,79.95702362060547,358.8856201171875,-479.45547103881836,-1578.336522102356,-1600.133805513382
survivor_825_basin_838_explore_r01_hit_0018_conf_044018_implicit_min,17.646812438964844,81.24114990234375,378.4354248046875,-853.9145240783691,-1288.0822887420654,-1664.6728079319
survivor_826_basin_839_candidate_763_gencluster_763_conf_052581_implicit_min,19.472810745239258,75.59646606445312,370.6021728515625,-520.9169397354126,-1534.9568099975586,-1590.2027015686035
survivor_827_basin_840_nma_bh_candidate_2492_gencluster_473_conf_171315_implicit_min_hop_002_mode02_p1.35A_implicit_min,19.874923706054688,83.82881927490234,368.3266296386719,-693.5301032066345,-1426.8898191452026,-1648.3900278806686
survivor_828_basin_841_candidate_2288_gencluster_210_conf_051166_implicit_min,17.596107482910156,67.08623504638672,361.66717529296875,-313.5249300003052,-1714.74817943573,-1581.9237259924412
survivor_829_basin_842_candidate_2134_gencluster_026_conf_130365_implicit_min,18.203655242919922,74.94234466552734,364.4755859375,-517.5671424865723,-1525.6901454925537,-1585.6358222961426
survivor_830_basin_843_candidate_980_gencluster_980_conf_149280_implicit_min,18.579334259033203,87.08816528320312,368.37451171875,-626.9697766304016,-1426.5899329185486,-1579.518047094345
survivor_831_basin_844_candidate_467_gencluster_467_conf_034350_implicit_min,17.12387466430664,62.67202377319336,366.13214111328125,-362.14029264450073,-1687.1727685928345,-1603.384560585022
survivor_832_basin_845_candidate_2139_gencluster_032_conf_021281_implicit_min,17.865291595458984,71.71497344970703,383.2895812988281,-760.1489000320435,-1316.7448902130127,-1604.0238208770752
survivor_833_basin_846_nma_bh_candidate_768_gencluster_768_conf_013652_implicit_min_hop_000_mode01_p0.75A_implicit_min,18.408615112304688,81.1557388305664,361.2585754394531,-676.5728688240051,-1428.8337335586548,-1644.5832470655441
survivor_834_basin_847_nma_bh_candidate_781_gencluster_781_conf_154971_implicit_min_hop_002_mode02_m0.75A_implicit_min,19.436840057373047,65.17606353759766,370.6476745605469,-374.12049293518066,-1673.729814529419,-1592.5896970927715
survivor_835_basin_848_nma_bh_candidate_2397_gencluster_351_conf_182360_implicit_min_hop_000_mode02_m0.75A_implicit_min,19.7288818359375,86.65106964111328,362.5486755371094,-385.27745056152344,-1673.519700050354,-1589.8677940368652
survivor_836_basin_849_candidate_1702_gencluster_1702_conf_021907_implicit_min,16.3977108001709,62.32616424560547,357.74810791015625,-311.26943588256836,-1729.905560016632,-1604.7027698159218
survivor_837_basin_850_candidate_2230_gencluster_145_conf_085908_implicit_min,17.320072174072266,66.40309143066406,359.9847412109375,-166.72999668121338,-1854.9906644821167,-1578.013606607914
survivor_838_basin_851_nma_bh_candidate_366_gencluster_366_conf_085244_implicit_min_hop_000_mode01_m0.75A_implicit_min,16.211233139038086,70.72921752929688,373.25518798828125,-587.0084056854248,-1448.5755453109741,-1575.3886668682098
survivor_839_basin_852_candidate_2554_gencluster_564_conf_075631_implicit_min,18.86255645751953,61.871864318847656,361.0493469238281,-520.9916615486145,-1545.3567934036255,-1624.564873188734
survivor_840_basin_853_nma_bh_candidate_657_gencluster_657_conf_033799_implicit_min_hop_003_mode02_p0.75A_implicit_min,17.130840301513672,68.98269653320312,407.1446228027344,-466.97472047805786,-1560.8633241653442,-1534.5802774429321
survivor_841_basin_854_explore_r05_hit_0030_conf_017527_implicit_min,17.10753059387207,68.17774200439453,356.6792297363281,-386.4632730484009,-1659.4824409484863,-1603.9813165664673
