method,cv_bin,rg_bin,cv_A,rg_A,probability,pmf_kcal_mol,counts
gamd_cumulant2,11,12,0.39079840856914716,7.3654920357224425,0.001885631385307607,3.6638896805549472,60634
gamd_cumulant2,11,13,0.39079840856914716,7.55827378002924,0.0009396922047974374,4.079095512153983,34592
gamd_cumulant2,11,14,0.39079840856914716,7.751055524336038,0.0002659105524313313,4.8316849762309655,11112
gamd_cumulant2,11,15,0.39079840856914716,7.943837268642835,5.059902953730135e-05,5.8208522138187675,2337
gamd_cumulant2,11,16,0.39079840856914716,8.136619012949634,4.618304146040776e-06,7.248005574068533,411
gamd_cumulant2,11,17,0.39079840856914716,8.32940075725643,2.718360379221982e-06,7.563970260061322,57
gamd_cumulant2,11,18,0.39079840856914716,8.522182501563227,3.070763902430833e-13,17.100284209005594,1
gamd_cumulant2,11,19,0.39079840856914716,8.714964245870025,0.0,,0
gamd_cumulant2,11,20,0.39079840856914716,8.907745990176823,0.0,,0
gamd_cumulant2,11,21,0.39079840856914716,9.10052773448362,0.0,,0
gamd_cumulant2,11,22,0.39079840856914716,9.293309478790418,0.0,,0
gamd_cumulant2,11,23,0.39079840856914716,9.486091223097215,0.0,,0
gamd_cumulant2,11,24,0.39079840856914716,9.678872967404013,0.0,,0
gamd_cumulant2,11,25,0.39079840856914716,9.87165471171081,0.0,,0
gamd_cumulant2,11,26,0.39079840856914716,10.064436456017608,0.0,,0
gamd_cumulant2,11,27,0.39079840856914716,10.257218200324406,0.0,,0
gamd_cumulant2,11,28,0.39079840856914716,10.449999944631202,0.0,,0
gamd_cumulant2,11,29,0.39079840856914716,10.642781688938001,0.0,,0
gamd_cumulant2,12,0,0.42295239415640634,5.052111104040872,0.0,,0
gamd_cumulant2,12,1,0.42295239415640634,5.24489284834767,0.0,,0
gamd_cumulant2,12,2,0.42295239415640634,5.437674592654467,0.0,,0
gamd_cumulant2,12,3,0.42295239415640634,5.630456336961265,0.0,,0
gamd_cumulant2,12,4,0.42295239415640634,5.823238081268062,0.0,,0
gamd_cumulant2,12,5,0.42295239415640634,6.016019825574859,0.0,,0
gamd_cumulant2,12,6,0.42295239415640634,6.208801569881657,2.1611945500649935e-07,9.073422528884679,24
gamd_cumulant2,12,7,0.42295239415640634,6.401583314188454,4.41940468894738e-05,5.901538053938832,323
gamd_cumulant2,12,8,0.42295239415640634,6.594365058495252,0.0001589485097183418,5.138457450705758,3229
gamd_cumulant2,12,9,0.42295239415640634,6.78714680280205,0.000501339635503574,4.4536449194410705,18242
gamd_cumulant2,12,10,0.42295239415640634,6.979928547108847,0.0011673491002612854,3.9497652676991213,49910
gamd_cumulant2,12,11,0.42295239415640634,7.172710291415645,0.0015847687643283834,3.767516943999542,66137
gamd_cumulant2,12,12,0.42295239415640634,7.3654920357224425,0.0012978983776086885,3.8865656909267425,43060
gamd_cumulant2,12,13,0.42295239415640634,7.55827378002924,0.00039344497004329386,4.598120179113721,14743
gamd_cumulant2,12,14,0.42295239415640634,7.751055524336038,3.9101036923483236e-05,5.974532701213972,3013
gamd_cumulant2,12,15,0.42295239415640634,7.943837268642835,1.9487472176621592e-05,6.389685810406126,516
gamd_cumulant2,12,16,0.42295239415640634,8.136619012949634,0.00040679764888914416,4.578223490842443,85
gamd_cumulant2,12,17,0.42295239415640634,8.32940075725643,2.948875128984285e-11,14.379006133286122,4
gamd_cumulant2,12,18,0.42295239415640634,8.522182501563227,0.0,,0
gamd_cumulant2,12,19,0.42295239415640634,8.714964245870025,0.0,,0
gamd_cumulant2,12,20,0.42295239415640634,8.907745990176823,0.0,,0
gamd_cumulant2,12,21,0.42295239415640634,9.10052773448362,0.0,,0
gamd_cumulant2,12,22,0.42295239415640634,9.293309478790418,0.0,,0
gamd_cumulant2,12,23,0.42295239415640634,9.486091223097215,0.0,,0
gamd_cumulant2,12,24,0.42295239415640634,9.678872967404013,0.0,,0
gamd_cumulant2,12,25,0.42295239415640634,9.87165471171081,0.0,,0
gamd_cumulant2,12,26,0.42295239415640634,10.064436456017608,0.0,,0
gamd_cumulant2,12,27,0.42295239415640634,10.257218200324406,0.0,,0
gamd_cumulant2,12,28,0.42295239415640634,10.449999944631202,0.0,,0
gamd_cumulant2,12,29,0.42295239415640634,10.642781688938001,0.0,,0
gamd_cumulant2,13,0,0.45510637974366547,5.052111104040872,0.0,,0
gamd_cumulant2,13,1,0.45510637974366547,5.24489284834767,0.0,,0
